latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
22.601053,88.31776,12.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),weathercode (wmo code)
2021-06-23,30.4,25.5,7.50,7.50,61
2021-06-24,31.6,25.5,7.30,7.30,61
2021-06-25,32.0,26.7,5.60,5.60,63
2021-06-26,31.9,26.4,4.00,4.00,61
2021-06-27,31.5,26.4,6.20,6.20,63
2021-06-28,32.1,26.9,0.60,0.60,51
2021-06-29,32.7,27.7,4.90,4.90,61
2021-06-30,33.4,28.0,11.60,11.60,65
2021-07-01,33.4,27.8,10.50,10.50,63
2021-07-02,32.2,27.8,15.90,15.90,63
2021-07-03,32.9,27.3,7.60,7.60,63
2021-07-04,32.1,26.9,8.00,8.00,63
2021-07-05,31.4,25.8,8.70,8.70,63
2021-07-06,31.9,26.4,15.90,15.90,65
2021-07-07,32.7,26.9,27.30,27.30,65
2021-07-08,30.3,25.7,16.50,16.50,63
2021-07-09,30.9,26.1,10.90,10.90,63
2021-07-10,32.0,26.5,6.30,6.30,63
2021-07-11,32.8,26.5,5.00,5.00,61
2021-07-12,31.5,26.9,6.00,6.00,63
2021-07-13,31.2,26.4,4.40,4.40,61
2021-07-14,31.3,26.3,4.00,4.00,55
2021-07-15,32.6,26.3,0.90,0.90,51
2021-07-16,32.5,26.5,2.50,2.50,53
2021-07-17,31.8,27.2,1.50,1.50,53
2021-07-18,33.7,27.5,2.80,2.80,61
2021-07-19,33.1,27.5,6.50,6.50,61
2021-07-20,29.5,27.4,11.30,11.30,63
2021-07-21,32.3,26.3,9.60,9.60,63
2021-07-22,31.8,26.8,7.30,7.30,61
2021-07-23,29.7,25.7,16.40,16.40,63
2021-07-24,30.9,26.2,13.00,13.00,63
2021-07-25,31.4,25.6,11.10,11.10,63
2021-07-26,32.6,27.0,17.10,17.10,63
2021-07-27,31.6,26.5,25.30,25.30,63
2021-07-28,29.9,25.7,52.70,52.70,65
2021-07-29,29.3,25.8,70.20,70.20,65
2021-07-30,29.5,25.7,34.50,34.50,63
2021-07-31,31.2,26.7,0.60,0.60,51
2021-08-01,32.1,26.4,3.20,3.20,61
2021-08-02,31.4,26.8,2.50,2.50,53
2021-08-03,30.3,26.0,36.20,36.20,65
2021-08-04,31.0,25.5,14.10,14.10,65
2021-08-05,31.4,25.1,16.50,16.50,63
2021-08-06,32.6,25.8,12.00,12.00,63
2021-08-07,30.8,26.4,26.10,26.10,65
2021-08-08,30.8,25.9,32.80,32.80,63
2021-08-09,31.7,27.0,8.70,8.70,63
2021-08-10,32.6,27.9,10.40,10.40,63
2021-08-11,33.1,27.9,8.50,8.50,63
2021-08-12,31.8,26.8,11.60,11.60,63
2021-08-13,32.6,25.7,15.60,15.60,63
2021-08-14,33.0,26.7,3.40,3.40,55
2021-08-15,32.8,26.9,1.50,1.50,53
2021-08-16,31.0,26.7,12.90,12.90,63
2021-08-17,29.3,26.2,19.30,19.30,61
2021-08-18,28.8,25.6,8.80,8.80,61
2021-08-19,28.9,25.3,11.00,11.00,61
2021-08-20,29.1,25.7,6.50,6.50,63
2021-08-21,30.6,25.9,2.70,2.70,53
2021-08-22,32.7,25.8,0.30,0.30,51
2021-08-23,33.0,27.0,8.70,8.70,63
2021-08-24,32.9,27.3,3.90,3.90,61
2021-08-25,32.5,27.3,15.80,15.80,63
2021-08-26,31.8,26.1,30.60,30.60,63
2021-08-27,30.8,25.5,22.70,22.70,63
2021-08-28,31.5,26.2,5.60,5.60,61
2021-08-29,30.7,25.9,8.20,8.20,61
2021-08-30,30.0,25.6,9.50,9.50,61
2021-08-31,31.3,25.6,6.00,6.00,61
2021-09-01,32.3,25.7,2.20,2.20,53
2021-09-02,32.3,26.1,3.20,3.20,61
2021-09-03,31.9,25.8,2.80,2.80,55
2021-09-04,32.8,26.4,2.00,2.00,55
2021-09-05,32.8,26.5,1.10,1.10,53
2021-09-06,30.8,26.3,7.80,7.80,63
2021-09-07,29.0,25.5,19.60,19.60,63
2021-09-08,30.5,25.2,11.70,11.70,63
2021-09-09,30.5,25.0,3.10,3.10,53
2021-09-10,33.0,25.7,5.70,5.70,61
2021-09-11,31.5,26.3,15.10,15.10,63
2021-09-12,30.8,25.8,8.40,8.40,63
2021-09-13,29.4,25.5,23.20,23.20,63
2021-09-14,28.3,25.3,29.50,29.50,63
2021-09-15,29.3,24.8,11.80,11.80,61
2021-09-16,30.7,25.2,7.50,7.50,63
2021-09-17,31.6,25.3,8.40,8.40,61
2021-09-18,29.3,25.3,19.70,19.70,63
2021-09-19,27.1,24.9,60.40,60.40,63
2021-09-20,26.8,24.7,58.80,58.80,65
2021-09-21,26.9,24.2,35.50,35.50,63
2021-09-22,29.2,24.3,19.30,19.30,63
2021-09-23,30.1,24.5,8.90,8.90,61
2021-09-24,32.7,24.2,0.00,0.00,3
2021-09-25,31.4,25.7,5.30,5.30,61
2021-09-26,31.9,26.0,7.60,7.60,63
2021-09-27,30.1,25.8,14.20,14.20,65
2021-09-28,28.8,25.2,22.20,22.20,63
2021-09-29,28.1,24.4,49.40,49.40,65
2021-09-30,30.8,25.4,5.90,5.90,63
2021-10-01,31.7,24.6,0.80,0.80,53
2021-10-02,32.3,25.7,0.30,0.30,51
2021-10-03,31.3,25.8,21.20,21.20,63
2021-10-04,31.3,25.6,4.60,4.60,63
2021-10-05,30.4,25.0,17.20,17.20,63
2021-10-06,31.2,25.9,6.40,6.40,61
2021-10-07,31.5,25.4,0.40,0.40,51
2021-10-08,31.9,25.7,0.70,0.70,51
2021-10-09,32.1,25.9,1.10,1.10,53
2021-10-10,31.8,25.9,0.70,0.70,53
2021-10-11,32.5,25.9,0.90,0.90,53
2021-10-12,33.0,26.2,0.00,0.00,3
2021-10-13,31.7,26.2,6.00,6.00,63
2021-10-14,31.4,24.9,7.80,7.80,63
2021-10-15,33.6,25.5,1.60,1.60,53
2021-10-16,30.5,25.3,13.40,13.40,63
2021-10-17,30.3,25.4,36.00,36.00,65
2021-10-18,25.6,24.6,55.60,55.60,63
2021-10-19,25.7,23.9,36.50,36.50,63
2021-10-20,29.1,23.8,13.70,13.70,63
2021-10-21,30.6,23.3,0.00,0.00,2
2021-10-22,31.4,22.7,0.20,0.20,51
2021-10-23,31.3,21.6,0.00,0.00,2
2021-10-24,30.4,22.4,0.10,0.10,51
2021-10-25,29.6,22.3,0.10,0.10,51
2021-10-26,29.9,22.4,0.10,0.10,51
2021-10-27,29.9,22.7,2.00,2.00,61
2021-10-28,29.3,23.0,5.30,5.30,63
2021-10-29,30.2,23.3,0.00,0.00,3
2021-10-30,30.3,22.4,0.00,0.00,3
2021-10-31,29.8,22.0,0.00,0.00,1
2021-11-01,29.9,20.6,0.00,0.00,2
2021-11-02,29.2,19.7,0.00,0.00,3
2021-11-03,29.3,19.5,0.00,0.00,3
2021-11-04,28.8,19.1,0.00,0.00,3
2021-11-05,28.3,17.9,0.00,0.00,3
2021-11-06,28.2,17.7,0.00,0.00,3
2021-11-07,28.4,17.8,0.00,0.00,2
2021-11-08,28.8,17.2,0.00,0.00,3
2021-11-09,29.0,17.4,0.00,0.00,0
2021-11-10,29.2,17.7,0.00,0.00,1
2021-11-11,29.5,19.2,0.00,0.00,3
2021-11-12,30.1,21.9,0.00,0.00,3
2021-11-13,25.3,21.5,7.00,7.00,61
2021-11-14,26.6,20.9,1.00,1.00,53
2021-11-15,25.3,21.2,35.10,35.10,65
2021-11-16,27.8,20.0,0.00,0.00,3
2021-11-17,27.4,18.4,0.00,0.00,0
2021-11-18,27.7,16.9,0.00,0.00,3
2021-11-19,28.5,16.7,0.00,0.00,3
2021-11-20,29.1,18.9,0.00,0.00,3
2021-11-21,29.5,20.4,0.00,0.00,3
2021-11-22,29.9,21.6,0.00,0.00,3
2021-11-23,29.9,21.6,0.80,0.80,53
2021-11-24,29.1,20.8,0.00,0.00,0
2021-11-25,28.8,19.2,0.00,0.00,0
2021-11-26,28.0,19.7,0.00,0.00,3
2021-11-27,27.4,17.5,0.00,0.00,2
2021-11-28,27.2,16.1,0.00,0.00,3
2021-11-29,27.3,15.8,0.00,0.00,3
2021-11-30,27.3,16.0,0.00,0.00,3
2021-12-01,27.6,16.3,0.00,0.00,3
2021-12-02,28.0,16.2,0.00,0.00,3
2021-12-03,28.7,16.8,0.00,0.00,3
2021-12-04,22.8,19.9,28.30,28.30,63
2021-12-05,21.6,19.8,37.90,37.90,63
2021-12-06,22.4,19.4,31.80,31.80,65
2021-12-07,26.7,18.4,0.00,0.00,3
2021-12-08,27.4,17.7,0.00,0.00,2
2021-12-09,27.0,19.4,0.20,0.20,51
2021-12-10,26.6,19.2,0.00,0.00,3
2021-12-11,26.9,17.5,0.00,0.00,1
2021-12-12,25.6,16.1,0.00,0.00,0
2021-12-13,24.7,14.0,0.00,0.00,3
2021-12-14,24.5,13.9,0.00,0.00,3
2021-12-15,24.3,13.3,0.00,0.00,3
2021-12-16,24.1,13.1,0.00,0.00,3
2021-12-17,24.6,12.4,0.00,0.00,2
2021-12-18,25.4,12.4,0.00,0.00,3
2021-12-19,23.1,12.9,0.00,0.00,0
2021-12-20,21.5,10.7,0.00,0.00,0
2021-12-21,22.2,10.2,0.00,0.00,0
2021-12-22,23.8,12.3,0.00,0.00,3
2021-12-23,24.8,12.5,0.00,0.00,1
2021-12-24,24.8,12.7,0.00,0.00,0
2021-12-25,25.6,14.1,0.00,0.00,0
2021-12-26,25.2,14.3,0.00,0.00,3
2021-12-27,25.4,15.8,0.50,0.50,51
2021-12-28,25.9,15.4,0.00,0.00,3
2021-12-29,23.9,16.0,0.00,0.00,3
2021-12-30,24.7,15.9,2.50,2.50,61
2021-12-31,24.6,15.4,0.00,0.00,1
2022-01-01,23.5,14.0,0.00,0.00,3
2022-01-02,23.9,13.4,0.00,0.00,3
2022-01-03,23.7,12.9,0.00,0.00,3
2022-01-04,23.8,12.4,0.00,0.00,2
2022-01-05,24.4,12.1,0.00,0.00,0
2022-01-06,25.1,12.2,0.00,0.00,0
2022-01-07,26.0,14.0,0.00,0.00,0
2022-01-08,26.9,15.3,0.00,0.00,1
2022-01-09,27.3,14.4,0.00,0.00,0
2022-01-10,27.6,15.6,0.00,0.00,3
2022-01-11,27.7,16.7,12.90,12.90,63
2022-01-12,24.2,16.9,1.30,1.30,53
2022-01-13,25.7,15.2,0.00,0.00,2
2022-01-14,22.5,14.9,4.90,4.90,61
2022-01-15,23.5,15.1,0.20,0.20,51
2022-01-16,22.9,14.2,0.00,0.00,0
2022-01-17,22.5,11.5,0.00,0.00,0
2022-01-18,22.2,11.5,0.00,0.00,3
2022-01-19,22.3,12.6,0.00,0.00,2
2022-01-20,22.8,12.0,0.00,0.00,1
2022-01-21,24.8,13.2,0.60,0.60,51
2022-01-22,24.3,15.1,3.00,3.00,61
2022-01-23,25.3,15.8,8.90,8.90,63
2022-01-24,22.1,15.9,0.90,0.90,53
2022-01-25,24.5,13.6,0.00,0.00,3
2022-01-26,24.2,16.1,1.60,1.60,53
2022-01-27,23.2,13.3,0.00,0.00,1
2022-01-28,21.3,12.0,0.00,0.00,1
2022-01-29,21.8,10.9,0.00,0.00,0
2022-01-30,23.2,10.2,0.00,0.00,0
2022-01-31,26.0,11.9,0.00,0.00,2
2022-02-01,26.8,14.7,0.00,0.00,2
2022-02-02,27.9,14.6,0.00,0.00,3
2022-02-03,28.5,17.5,0.00,0.00,3
2022-02-04,25.5,16.6,14.90,14.90,63
2022-02-05,23.1,15.3,0.00,0.00,3
2022-02-06,23.1,11.6,0.00,0.00,3
2022-02-07,24.5,11.9,0.00,0.00,2
2022-02-08,26.0,14.2,0.00,0.00,3
2022-02-09,27.5,15.0,0.00,0.00,1
2022-02-10,25.4,16.1,0.90,0.90,53
2022-02-11,25.2,14.7,0.20,0.20,51
2022-02-12,24.3,12.7,0.00,0.00,0
2022-02-13,25.3,11.8,0.00,0.00,0
2022-02-14,25.9,11.9,0.00,0.00,3
2022-02-15,26.7,11.8,0.00,0.00,0
2022-02-16,26.8,12.0,0.00,0.00,2
2022-02-17,27.7,14.2,0.00,0.00,3
2022-02-18,28.7,14.7,0.00,0.00,0
2022-02-19,28.9,13.8,0.00,0.00,2
2022-02-20,28.6,17.3,4.50,4.50,63
2022-02-21,29.6,15.7,0.00,0.00,3
2022-02-22,30.2,16.0,0.00,0.00,1
2022-02-23,30.0,19.1,0.20,0.20,51
2022-02-24,31.1,19.4,0.00,0.00,3
2022-02-25,32.2,19.6,0.00,0.00,2
2022-02-26,31.6,18.6,0.00,0.00,1
2022-02-27,31.4,19.2,7.40,7.40,63
2022-02-28,30.8,19.5,1.00,1.00,53
2022-03-01,30.6,19.4,0.00,0.00,1
2022-03-02,30.8,19.0,0.00,0.00,2
2022-03-03,31.8,18.4,0.00,0.00,0
2022-03-04,32.3,18.3,0.00,0.00,3
2022-03-05,33.7,19.4,0.00,0.00,3
2022-03-06,32.5,19.0,0.00,0.00,2
2022-03-07,32.0,18.8,0.00,0.00,0
2022-03-08,32.8,18.0,0.00,0.00,0
2022-03-09,33.1,17.7,0.00,0.00,0
2022-03-10,33.1,17.5,0.00,0.00,3
2022-03-11,33.2,17.8,0.00,0.00,3
2022-03-12,33.5,18.3,0.00,0.00,3
2022-03-13,33.5,18.3,0.00,0.00,3
2022-03-14,34.2,18.7,0.00,0.00,3
2022-03-15,35.4,18.6,0.00,0.00,0
2022-03-16,36.5,22.1,0.00,0.00,0
2022-03-17,37.0,22.8,0.00,0.00,2
2022-03-18,36.7,22.3,0.00,0.00,2
2022-03-19,36.5,22.0,0.00,0.00,2
2022-03-20,37.7,23.1,0.00,0.00,2
2022-03-21,36.8,23.5,0.00,0.00,3
2022-03-22,37.2,24.4,0.00,0.00,3
2022-03-23,36.1,24.1,1.50,1.50,55
2022-03-24,37.8,24.6,0.00,0.00,1
2022-03-25,36.7,25.1,6.50,6.50,63
2022-03-26,34.6,26.1,0.40,0.40,51
2022-03-27,35.8,24.8,0.20,0.20,51
2022-03-28,37.3,25.5,0.00,0.00,3
2022-03-29,35.8,25.5,0.00,0.00,2
2022-03-30,34.6,25.8,0.30,0.30,51
2022-03-31,34.0,26.0,0.40,0.40,51
2022-04-01,34.5,26.6,0.00,0.00,3
2022-04-02,34.4,26.4,0.10,0.10,51
2022-04-03,35.0,25.6,0.20,0.20,51
2022-04-04,33.9,26.6,0.10,0.10,51
2022-04-05,34.4,26.0,0.00,0.00,3
2022-04-06,34.5,25.4,0.00,0.00,2
2022-04-07,34.9,24.8,0.00,0.00,3
2022-04-08,35.4,25.1,0.00,0.00,3
2022-04-09,36.1,25.9,0.00,0.00,3
2022-04-10,35.2,26.3,0.00,0.00,3
2022-04-11,36.6,26.4,0.00,0.00,2
2022-04-12,36.6,26.2,0.00,0.00,3
2022-04-13,35.9,26.5,0.00,0.00,3
2022-04-14,37.6,26.9,8.20,8.20,63
2022-04-15,39.8,26.7,0.00,0.00,2
2022-04-16,38.1,27.3,0.30,0.30,51
2022-04-17,36.5,26.7,0.00,0.00,3
2022-04-18,37.2,26.7,0.80,0.80,53
2022-04-19,34.9,26.2,0.00,0.00,3
2022-04-20,35.7,25.3,6.70,6.70,63
2022-04-21,35.4,26.9,4.30,4.30,63
2022-04-22,33.6,26.9,5.70,5.70,63
2022-04-23,36.8,26.5,0.00,0.00,3
2022-04-24,38.7,26.7,0.00,0.00,1
2022-04-25,40.0,27.1,0.00,0.00,2
2022-04-26,39.8,26.9,0.00,0.00,2
2022-04-27,38.4,26.7,4.40,4.40,63
2022-04-28,37.2,26.7,0.00,0.00,3
2022-04-29,36.6,26.1,2.10,2.10,61
2022-04-30,36.6,26.6,0.00,0.00,3
2022-05-01,36.1,25.8,0.00,0.00,3
2022-05-02,34.5,26.3,2.00,2.00,61
2022-05-03,31.2,24.4,26.30,26.30,65
2022-05-04,31.8,24.4,4.40,4.40,61
2022-05-05,29.7,24.0,10.90,10.90,63
2022-05-06,31.9,23.8,0.40,0.40,51
2022-05-07,33.0,24.9,3.70,3.70,61
2022-05-08,33.8,25.3,0.50,0.50,51
2022-05-09,30.4,25.3,10.60,10.60,63
2022-05-10,31.3,23.7,25.00,25.00,65
2022-05-11,31.8,25.6,6.30,6.30,61
2022-05-12,32.8,26.7,1.30,1.30,51
2022-05-13,34.2,27.6,0.20,0.20,51
2022-05-14,34.1,28.5,0.80,0.80,53
2022-05-15,34.7,27.7,2.30,2.30,61
2022-05-16,35.1,28.2,0.00,0.00,3
2022-05-17,34.5,28.3,0.00,0.00,3
2022-05-18,35.4,28.0,0.30,0.30,51
2022-05-19,36.0,28.1,7.10,7.10,63
2022-05-20,37.0,27.9,0.10,0.10,51
2022-05-21,36.7,27.5,15.20,15.20,65
2022-05-22,34.2,26.7,3.20,3.20,61
2022-05-23,33.3,25.2,4.40,4.40,63
2022-05-24,34.0,24.4,3.90,3.90,63
2022-05-25,33.4,25.0,19.30,19.30,65
2022-05-26,35.9,25.1,0.60,0.60,51
2022-05-27,35.4,26.8,1.60,1.60,53
2022-05-28,37.8,25.8,3.40,3.40,63
2022-05-29,33.7,27.3,3.20,3.20,61
2022-05-30,34.2,27.4,12.80,12.80,65
2022-05-31,33.9,27.2,8.20,8.20,63
2022-06-01,32.4,27.2,1.10,1.10,55
2022-06-02,33.3,26.5,24.60,24.60,65
2022-06-03,35.3,27.5,0.00,0.00,3
2022-06-04,35.7,28.0,0.20,0.20,51
2022-06-05,35.5,28.1,0.40,0.40,51
2022-06-06,35.6,27.5,3.00,3.00,63
2022-06-07,36.9,28.4,0.10,0.10,51
2022-06-08,36.6,28.7,0.00,0.00,3
2022-06-09,36.6,28.1,0.10,0.10,51
2022-06-10,35.1,27.9,0.30,0.30,51
2022-06-11,36.4,28.7,0.00,0.00,3
2022-06-12,36.9,28.6,0.00,0.00,3
2022-06-13,38.5,28.9,12.90,12.90,65
2022-06-14,35.6,29.3,0.00,0.00,3
2022-06-15,33.0,28.5,6.30,6.30,63
2022-06-16,33.1,28.3,4.80,4.80,63
2022-06-17,32.4,27.3,16.20,16.20,63
2022-06-18,30.5,26.2,55.30,55.30,65
2022-06-19,32.4,25.5,25.00,25.00,65
2022-06-20,30.4,25.6,15.00,15.00,63
2022-06-21,32.2,25.7,15.60,15.60,63
2022-06-22,31.4,24.8,35.10,35.10,63
2022-06-23,30.9,25.5,3.70,3.70,63
2022-06-24,32.0,25.9,8.80,8.80,63
2022-06-25,31.3,25.8,7.10,7.10,63
2022-06-26,31.4,25.7,3.60,3.60,61
2022-06-27,32.2,26.4,5.90,5.90,63
2022-06-28,32.7,26.9,0.70,0.70,51
2022-06-29,32.6,26.6,6.70,6.70,63
2022-06-30,31.5,26.0,6.40,6.40,63
2022-07-01,30.9,25.2,32.30,32.30,63
2022-07-02,31.2,24.8,22.50,22.50,63
2022-07-03,30.9,24.8,7.40,7.40,61
2022-07-04,32.0,25.9,2.30,2.30,53
2022-07-05,32.0,26.3,3.80,3.80,61
2022-07-06,31.7,26.6,3.10,3.10,55
2022-07-07,32.4,26.2,0.80,0.80,51
2022-07-08,31.8,26.1,2.60,2.60,53
2022-07-09,32.1,26.3,2.00,2.00,53
2022-07-10,31.1,26.5,6.60,6.60,61
2022-07-11,31.5,26.0,5.70,5.70,63
2022-07-12,32.1,26.6,5.30,5.30,63
2022-07-13,32.4,26.8,3.00,3.00,55
2022-07-14,31.8,26.5,5.60,5.60,61
2022-07-15,32.1,25.9,3.20,3.20,53
2022-07-16,32.2,26.8,5.70,5.70,63
2022-07-17,32.0,26.5,2.30,2.30,51
2022-07-18,32.6,26.5,1.60,1.60,51
2022-07-19,32.9,26.8,5.40,5.40,63
2022-07-20,33.3,27.2,2.80,2.80,61
2022-07-21,32.0,26.3,6.70,6.70,63
2022-07-22,32.9,26.6,12.00,12.00,65
2022-07-23,30.0,26.1,5.80,5.80,63
2022-07-24,30.3,25.4,8.20,8.20,63
2022-07-25,30.2,25.1,16.20,16.20,63
2022-07-26,31.2,24.7,10.30,10.30,61
2022-07-27,32.3,25.5,4.30,4.30,61
2022-07-28,32.8,26.5,2.80,2.80,61
2022-07-29,32.9,26.8,9.20,9.20,63
2022-07-30,33.4,26.7,10.70,10.70,63
2022-07-31,31.7,27.7,7.10,7.10,63
2022-08-01,32.3,26.8,22.70,22.70,65
2022-08-02,31.9,26.5,2.60,2.60,61
2022-08-03,31.0,26.2,4.70,4.70,55
2022-08-04,31.8,25.2,3.30,3.30,61
2022-08-05,32.3,26.0,2.80,2.80,53
2022-08-06,31.9,26.6,6.40,6.40,61
2022-08-07,32.1,26.3,3.20,3.20,53
2022-08-08,31.1,26.2,7.90,7.90,61
2022-08-09,28.2,25.5,11.00,11.00,61
2022-08-10,29.4,25.4,15.00,15.00,63
2022-08-11,29.2,24.9,47.80,47.80,65
2022-08-12,31.2,24.9,19.60,19.60,63
2022-08-13,31.9,25.7,7.20,7.20,63
2022-08-14,27.2,25.8,25.20,25.20,63
2022-08-15,30.8,25.2,8.60,8.60,63
2022-08-16,32.9,26.0,0.70,0.70,51
2022-08-17,32.4,26.7,4.70,4.70,63
2022-08-18,33.0,26.6,4.60,4.60,55
2022-08-19,28.7,25.8,25.30,25.30,63
2022-08-20,27.9,25.3,10.20,10.20,63
2022-08-21,31.3,25.3,5.00,5.00,63
2022-08-22,32.8,25.8,2.70,2.70,61
2022-08-23,28.7,25.5,32.10,32.10,63
2022-08-24,30.0,25.0,18.30,18.30,63
2022-08-25,32.2,25.2,0.90,0.90,51
2022-08-26,32.3,25.6,1.10,1.10,51
2022-08-27,32.9,26.1,4.30,4.30,61
2022-08-28,31.5,26.2,22.30,22.30,63
2022-08-29,31.5,26.0,6.30,6.30,63
2022-08-30,33.2,26.3,1.50,1.50,53
2022-08-31,32.9,27.0,10.10,10.10,65
2022-09-01,32.6,27.4,2.80,2.80,61
2022-09-02,33.8,27.4,0.00,0.00,3
2022-09-03,31.9,27.1,18.60,18.60,65
2022-09-04,32.3,27.4,12.20,12.20,63
2022-09-05,31.1,26.8,18.70,18.70,65
2022-09-06,31.2,25.6,19.20,19.20,65
2022-09-07,32.7,26.2,18.90,18.90,63
2022-09-08,33.0,26.6,2.30,2.30,53
2022-09-09,33.0,26.4,4.20,4.20,63
2022-09-10,30.4,25.8,16.00,16.00,63
2022-09-11,27.4,24.5,31.00,31.00,63
2022-09-12,27.6,24.2,23.10,23.10,63
2022-09-13,27.9,24.5,46.60,46.60,65
2022-09-14,27.5,24.9,32.50,32.50,63
2022-09-15,30.1,24.4,19.80,19.80,65
2022-09-16,31.7,24.9,5.90,5.90,63
2022-09-17,31.1,26.3,8.20,8.20,63
2022-09-18,31.4,25.6,16.90,16.90,65
2022-09-19,30.2,25.9,14.60,14.60,63
2022-09-20,30.4,25.5,12.10,12.10,63
2022-09-21,30.4,25.6,5.30,5.30,63
2022-09-22,31.1,24.9,6.40,6.40,63
2022-09-23,31.0,25.4,6.50,6.50,63
2022-09-24,31.3,25.5,8.00,8.00,63
2022-09-25,31.6,25.3,3.40,3.40,61
2022-09-26,31.3,25.5,3.30,3.30,55
2022-09-27,30.8,25.7,8.60,8.60,63
2022-09-28,30.9,25.8,7.10,7.10,63
2022-09-29,32.3,25.0,1.10,1.10,53
2022-09-30,32.4,25.4,1.30,1.30,53
2022-10-01,33.1,25.7,4.50,4.50,61
2022-10-02,30.7,24.7,16.30,16.30,63
2022-10-03,29.3,24.3,16.10,16.10,63
2022-10-04,30.1,24.7,7.10,7.10,63
2022-10-05,31.0,25.2,7.60,7.60,63
2022-10-06,30.1,24.2,7.60,7.60,63
2022-10-07,31.5,24.2,10.30,10.30,65
2022-10-08,32.2,25.6,7.50,7.50,63
2022-10-09,31.7,25.0,5.30,5.30,63
2022-10-10,30.9,25.8,3.40,3.40,63
2022-10-11,30.3,25.7,5.10,5.10,61
2022-10-12,30.8,25.3,15.30,15.30,65
2022-10-13,29.8,24.2,10.40,10.40,63
2022-10-14,30.8,23.9,7.70,7.70,63
2022-10-15,31.0,24.4,4.80,4.80,63
2022-10-16,31.5,24.1,0.00,0.00,2
2022-10-17,31.0,24.0,0.00,0.00,1
2022-10-18,31.0,23.5,0.00,0.00,3
2022-10-19,30.4,23.7,0.10,0.10,51
2022-10-20,30.8,23.3,0.00,0.00,1
2022-10-21,31.1,22.6,0.00,0.00,0
2022-10-22,31.4,23.3,0.00,0.00,3
2022-10-23,28.7,23.5,0.00,0.00,3
2022-10-24,25.0,22.5,50.00,50.00,65
2022-10-25,28.7,20.5,0.00,0.00,3
2022-10-26,30.6,21.0,0.00,0.00,1
2022-10-27,30.3,21.6,0.00,0.00,1
2022-10-28,29.8,20.8,0.00,0.00,1
2022-10-29,29.2,18.4,0.00,0.00,2
2022-10-30,29.4,19.8,0.00,0.00,0
2022-10-31,30.1,20.4,0.00,0.00,3
2022-11-01,30.8,20.9,0.00,0.00,0
2022-11-02,30.4,21.8,0.00,0.00,3
2022-11-03,29.4,20.2,0.00,0.00,3
2022-11-04,30.0,19.3,0.00,0.00,0
2022-11-05,29.5,20.6,0.00,0.00,1
2022-11-06,29.2,19.5,0.00,0.00,2
2022-11-07,29.2,19.7,0.00,0.00,2
2022-11-08,29.6,19.9,0.00,0.00,1
2022-11-09,28.8,20.4,0.00,0.00,3
2022-11-10,29.5,19.9,0.00,0.00,2
2022-11-11,29.2,19.5,0.00,0.00,3
2022-11-12,29.2,18.4,0.00,0.00,3
2022-11-13,28.3,18.4,0.00,0.00,0
2022-11-14,27.7,16.1,0.00,0.00,0
2022-11-15,27.8,15.7,0.00,0.00,0
2022-11-16,28.1,16.1,0.00,0.00,0
2022-11-17,28.6,16.1,0.00,0.00,0
2022-11-18,28.2,17.2,0.00,0.00,3
2022-11-19,27.5,18.0,0.00,0.00,3
2022-11-20,28.5,18.2,0.00,0.00,3
2022-11-21,28.6,19.1,0.00,0.00,3
2022-11-22,28.1,16.6,0.00,0.00,3
2022-11-23,27.8,15.3,0.00,0.00,3
2022-11-24,27.4,15.6,0.00,0.00,3
2022-11-25,27.7,16.0,0.00,0.00,3
2022-11-26,27.7,16.1,0.00,0.00,0
2022-11-27,27.8,14.9,0.00,0.00,0
2022-11-28,28.2,15.8,0.00,0.00,0
2022-11-29,28.3,17.8,0.00,0.00,3
2022-11-30,29.1,19.0,0.00,0.00,0
2022-12-01,28.8,18.7,0.00,0.00,0
2022-12-02,28.0,16.7,0.00,0.00,0
2022-12-03,27.6,15.8,0.00,0.00,0
2022-12-04,27.2,15.1,0.00,0.00,0
2022-12-05,26.9,15.1,0.00,0.00,0
2022-12-06,26.9,15.5,0.00,0.00,2
2022-12-07,25.9,15.2,0.00,0.00,3
2022-12-08,26.5,15.0,0.00,0.00,3
2022-12-09,26.5,14.3,0.00,0.00,3
2022-12-10,27.2,15.0,0.00,0.00,3
2022-12-11,27.5,17.0,0.00,0.00,3
2022-12-12,28.1,15.3,0.00,0.00,1
2022-12-13,28.8,16.3,0.00,0.00,0
2022-12-14,28.0,17.0,0.00,0.00,0
2022-12-15,26.3,15.2,0.00,0.00,0
2022-12-16,25.5,13.5,0.00,0.00,0
2022-12-17,24.9,12.9,0.00,0.00,3
2022-12-18,25.6,13.8,0.00,0.00,3
2022-12-19,26.4,15.3,0.00,0.00,3
2022-12-20,26.6,14.1,0.00,0.00,3
2022-12-21,26.2,13.9,0.00,0.00,3
2022-12-22,26.1,14.0,0.00,0.00,3
2022-12-23,26.6,13.6,0.00,0.00,1
2022-12-24,27.5,14.0,0.00,0.00,0
2022-12-25,28.4,15.8,0.00,0.00,0
2022-12-26,28.3,17.6,0.00,0.00,0
2022-12-27,27.6,17.9,0.00,0.00,3
2022-12-28,26.5,17.1,0.00,0.00,3
