latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.110721,80.2459,12.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),weathercode (wmo code)
2021-06-08,34.4,28.1,1.00,1.00,51
2021-06-09,37.6,27.8,0.20,0.20,51
2021-06-10,37.0,28.7,0.90,0.90,51
2021-06-11,37.2,28.7,0.00,0.00,3
2021-06-12,38.4,29.2,0.90,0.90,51
2021-06-13,37.1,28.5,0.10,0.10,51
2021-06-14,35.8,29.7,0.00,0.00,3
2021-06-15,36.5,27.8,0.10,0.10,51
2021-06-16,38.6,28.6,0.10,0.10,51
2021-06-17,37.6,29.2,0.60,0.60,51
2021-06-18,37.0,28.9,0.00,0.00,3
2021-06-19,37.5,29.0,0.00,0.00,3
2021-06-20,37.6,28.3,0.60,0.60,53
2021-06-21,36.6,28.0,0.30,0.30,51
2021-06-22,35.0,26.7,2.80,2.80,61
2021-06-23,35.7,27.2,4.00,4.00,61
2021-06-24,31.7,26.5,1.10,1.10,53
2021-06-25,33.6,27.4,0.00,0.00,3
2021-06-26,33.9,27.1,0.80,0.80,53
2021-06-27,31.7,26.9,2.60,2.60,55
2021-06-28,32.5,25.7,5.40,5.40,63
2021-06-29,32.0,27.8,0.80,0.80,53
2021-06-30,33.4,27.3,1.40,1.40,53
2021-07-01,33.1,26.5,3.60,3.60,61
2021-07-02,32.8,25.9,18.30,18.30,65
2021-07-03,32.5,25.6,1.70,1.70,53
2021-07-04,32.9,26.5,10.70,10.70,63
2021-07-05,33.9,25.6,2.60,2.60,61
2021-07-06,32.9,26.2,8.20,8.20,63
2021-07-07,32.7,26.4,7.60,7.60,63
2021-07-08,33.4,27.4,3.90,3.90,61
2021-07-09,33.8,25.1,4.90,4.90,61
2021-07-10,32.1,26.3,6.30,6.30,61
2021-07-11,33.9,27.1,1.40,1.40,51
2021-07-12,32.1,26.2,0.40,0.40,51
2021-07-13,33.3,26.7,4.10,4.10,63
2021-07-14,32.4,26.0,5.30,5.30,55
2021-07-15,32.9,25.1,5.20,5.20,55
2021-07-16,32.2,26.2,20.10,20.10,63
2021-07-17,31.8,25.6,26.80,26.80,63
2021-07-18,31.2,25.0,13.10,13.10,61
2021-07-19,33.5,26.1,0.90,0.90,51
2021-07-20,34.2,26.4,0.00,0.00,3
2021-07-21,32.0,26.6,0.60,0.60,53
2021-07-22,32.4,26.1,1.70,1.70,53
2021-07-23,33.4,26.0,3.90,3.90,61
2021-07-24,35.1,25.9,0.00,0.00,3
2021-07-25,34.8,27.7,0.40,0.40,51
2021-07-26,35.0,27.3,1.30,1.30,53
2021-07-27,35.7,27.9,0.20,0.20,51
2021-07-28,35.8,27.6,0.00,0.00,3
2021-07-29,35.9,28.3,0.10,0.10,51
2021-07-30,36.3,27.7,0.00,0.00,3
2021-07-31,36.2,28.2,0.60,0.60,51
2021-08-01,35.9,26.2,0.50,0.50,51
2021-08-02,35.4,27.8,1.10,1.10,51
2021-08-03,35.3,28.0,0.60,0.60,51
2021-08-04,37.3,28.1,0.90,0.90,53
2021-08-05,36.2,28.5,1.50,1.50,51
2021-08-06,36.0,27.6,1.70,1.70,51
2021-08-07,34.4,27.5,2.00,2.00,55
2021-08-08,33.4,26.5,3.70,3.70,63
2021-08-09,34.0,27.4,3.60,3.60,61
2021-08-10,34.3,26.2,6.50,6.50,61
2021-08-11,34.2,26.7,4.00,4.00,61
2021-08-12,32.8,26.4,5.60,5.60,55
2021-08-13,32.3,26.1,10.20,10.20,63
2021-08-14,33.6,26.6,1.50,1.50,53
2021-08-15,32.9,26.0,1.40,1.40,53
2021-08-16,33.0,25.8,0.90,0.90,53
2021-08-17,32.8,26.1,0.80,0.80,53
2021-08-18,33.5,26.8,2.30,2.30,61
2021-08-19,33.4,27.5,5.20,5.20,63
2021-08-20,31.9,25.2,4.70,4.70,63
2021-08-21,30.2,25.6,3.40,3.40,61
2021-08-22,30.6,24.8,0.20,0.20,51
2021-08-23,30.8,25.6,0.00,0.00,3
2021-08-24,32.1,26.2,0.60,0.60,51
2021-08-25,33.5,26.4,6.60,6.60,63
2021-08-26,32.3,25.5,10.70,10.70,63
2021-08-27,32.7,25.7,11.80,11.80,63
2021-08-28,29.7,25.2,27.40,27.40,63
2021-08-29,29.5,25.1,35.10,35.10,65
2021-08-30,32.4,25.5,0.60,0.60,51
2021-08-31,31.5,25.5,1.80,1.80,53
2021-09-01,30.4,26.6,0.40,0.40,51
2021-09-02,30.7,25.5,26.70,26.70,65
2021-09-03,30.4,24.6,19.80,19.80,63
2021-09-04,29.2,25.0,12.50,12.50,55
2021-09-05,31.1,25.1,10.40,10.40,63
2021-09-06,30.1,25.6,1.90,1.90,55
2021-09-07,32.5,26.9,0.00,0.00,3
2021-09-08,32.9,25.9,0.20,0.20,51
2021-09-09,33.9,26.8,0.30,0.30,51
2021-09-10,33.2,26.9,0.10,0.10,51
2021-09-11,33.0,26.8,1.50,1.50,53
2021-09-12,33.6,26.8,0.80,0.80,51
2021-09-13,35.1,27.5,0.00,0.00,3
2021-09-14,34.4,27.8,0.00,0.00,3
2021-09-15,33.7,27.1,0.70,0.70,51
2021-09-16,32.0,27.1,1.30,1.30,55
2021-09-17,32.3,26.9,3.30,3.30,61
2021-09-18,32.3,26.4,2.50,2.50,61
2021-09-19,31.3,26.4,1.40,1.40,53
2021-09-20,32.3,25.6,3.70,3.70,61
2021-09-21,33.5,25.7,7.50,7.50,63
2021-09-22,32.3,25.6,2.90,2.90,55
2021-09-23,32.4,25.5,5.40,5.40,61
2021-09-24,31.3,26.0,4.90,4.90,61
2021-09-25,32.9,25.8,9.40,9.40,63
2021-09-26,31.0,25.2,4.60,4.60,55
2021-09-27,33.7,26.6,1.40,1.40,55
2021-09-28,32.7,26.7,1.00,1.00,53
2021-09-29,31.8,26.3,0.00,0.00,3
2021-09-30,30.3,25.5,11.40,11.40,63
2021-10-01,30.5,25.3,10.10,10.10,63
2021-10-02,29.5,25.7,11.00,11.00,61
2021-10-03,30.1,25.7,3.60,3.60,53
2021-10-04,30.2,25.9,0.90,0.90,51
2021-10-05,27.4,25.4,30.70,30.70,63
2021-10-06,31.1,25.3,6.80,6.80,63
2021-10-07,30.6,26.2,2.80,2.80,61
2021-10-08,31.2,25.6,9.20,9.20,63
2021-10-09,31.6,25.7,13.50,13.50,63
2021-10-10,31.1,26.4,3.20,3.20,63
2021-10-11,30.8,25.4,14.70,14.70,63
2021-10-12,32.5,24.9,13.10,13.10,63
2021-10-13,31.6,24.6,0.00,0.00,3
2021-10-14,32.6,25.3,4.70,4.70,63
2021-10-15,32.6,25.3,5.80,5.80,63
2021-10-16,31.5,25.6,2.50,2.50,53
2021-10-17,31.4,25.5,2.10,2.10,61
2021-10-18,32.0,26.7,1.80,1.80,53
2021-10-19,32.7,26.2,2.40,2.40,61
2021-10-20,31.9,26.4,9.10,9.10,63
2021-10-21,30.5,25.6,2.50,2.50,55
2021-10-22,31.0,24.2,10.00,10.00,63
2021-10-23,30.6,23.8,6.10,6.10,63
2021-10-24,29.6,24.3,4.60,4.60,61
2021-10-25,30.2,23.7,2.10,2.10,53
2021-10-26,29.9,25.1,0.60,0.60,51
2021-10-27,30.4,24.9,0.70,0.70,51
2021-10-28,28.6,25.1,16.60,16.60,63
2021-10-29,28.0,24.4,16.10,16.10,63
2021-10-30,29.4,24.0,5.60,5.60,61
2021-10-31,29.9,24.0,20.60,20.60,63
2021-11-01,27.3,25.1,23.60,23.60,63
2021-11-02,27.6,24.7,9.40,9.40,63
2021-11-03,27.3,24.0,14.20,14.20,63
2021-11-04,26.8,23.6,28.40,28.40,63
2021-11-05,27.8,23.5,26.00,26.00,63
2021-11-06,28.0,23.4,17.90,17.90,63
2021-11-07,25.7,23.3,58.30,58.30,63
2021-11-08,28.4,24.2,12.80,12.80,63
2021-11-09,27.4,24.0,12.60,12.60,61
2021-11-10,25.0,22.8,76.40,76.40,65
2021-11-11,27.3,21.9,186.30,186.30,65
2021-11-12,28.6,24.3,1.60,1.60,53
2021-11-13,29.4,24.6,0.80,0.80,51
2021-11-14,29.3,24.5,11.60,11.60,63
2021-11-15,27.7,23.9,7.00,7.00,63
2021-11-16,29.0,23.5,10.40,10.40,63
2021-11-17,28.5,24.1,13.90,13.90,63
2021-11-18,26.6,23.4,62.20,62.20,65
2021-11-19,28.5,25.1,8.00,8.00,63
2021-11-20,28.3,24.7,12.60,12.60,63
2021-11-21,29.2,23.5,5.80,5.80,63
2021-11-22,28.4,24.2,11.80,11.80,63
2021-11-23,29.7,23.9,1.30,1.30,53
2021-11-24,29.7,24.5,0.60,0.60,51
2021-11-25,28.6,23.8,34.30,34.30,65
2021-11-26,26.6,24.5,40.30,40.30,63
2021-11-27,26.4,23.9,29.70,29.70,63
2021-11-28,26.5,23.8,30.20,30.20,63
2021-11-29,27.5,23.8,27.50,27.50,65
2021-11-30,27.0,24.0,6.60,6.60,53
2021-12-01,28.8,22.8,3.90,3.90,61
2021-12-02,28.9,24.4,0.30,0.30,51
2021-12-03,29.5,22.5,0.00,0.00,3
2021-12-04,30.1,21.6,0.00,0.00,3
2021-12-05,30.5,23.0,0.70,0.70,53
2021-12-06,29.5,23.8,0.60,0.60,51
2021-12-07,29.5,23.5,0.20,0.20,51
2021-12-08,29.3,24.3,1.20,1.20,51
2021-12-09,28.8,25.1,1.40,1.40,53
2021-12-10,29.2,24.8,3.10,3.10,53
2021-12-11,28.6,23.6,7.20,7.20,63
2021-12-12,28.0,22.7,10.10,10.10,61
2021-12-13,27.6,22.4,4.50,4.50,55
2021-12-14,28.2,23.7,6.10,6.10,61
2021-12-15,28.3,25.0,0.00,0.00,3
2021-12-16,28.3,24.4,0.00,0.00,3
2021-12-17,28.1,22.5,0.00,0.00,3
2021-12-18,27.8,21.7,0.00,0.00,3
2021-12-19,27.9,21.4,0.00,0.00,3
2021-12-20,27.9,23.0,0.00,0.00,3
2021-12-21,28.3,20.9,0.00,0.00,2
2021-12-22,27.8,19.8,0.00,0.00,2
2021-12-23,27.6,18.3,0.00,0.00,2
2021-12-24,27.6,18.4,0.00,0.00,0
2021-12-25,27.5,19.4,0.00,0.00,2
2021-12-26,27.9,20.0,0.00,0.00,3
2021-12-27,29.1,20.9,0.00,0.00,3
2021-12-28,27.1,22.0,1.00,1.00,51
2021-12-29,28.3,21.9,0.80,0.80,51
2021-12-30,26.7,22.3,11.70,11.70,63
2021-12-31,26.2,22.5,17.30,17.30,63
2022-01-01,27.0,22.8,8.60,8.60,61
2022-01-02,27.9,23.9,0.90,0.90,51
2022-01-03,27.7,23.8,0.00,0.00,1
2022-01-04,27.3,22.5,0.00,0.00,1
2022-01-05,28.0,21.6,0.10,0.10,51
2022-01-06,28.2,21.5,0.10,0.10,51
2022-01-07,27.3,22.2,2.50,2.50,53
2022-01-08,27.8,22.5,0.40,0.40,51
2022-01-09,28.1,22.3,0.00,0.00,1
2022-01-10,28.5,21.9,0.00,0.00,3
2022-01-11,28.7,23.2,0.20,0.20,51
2022-01-12,28.9,22.7,2.30,2.30,55
2022-01-13,28.5,23.0,1.30,1.30,53
2022-01-14,27.2,22.8,1.90,1.90,53
2022-01-15,27.5,23.0,3.60,3.60,53
2022-01-16,28.0,22.2,1.40,1.40,53
2022-01-17,27.7,22.7,3.20,3.20,53
2022-01-18,27.1,23.1,0.90,0.90,51
2022-01-19,28.4,20.9,0.00,0.00,3
2022-01-20,28.7,20.1,0.00,0.00,3
2022-01-21,28.9,20.5,0.00,0.00,3
2022-01-22,28.9,21.9,0.00,0.00,3
2022-01-23,30.6,24.0,0.50,0.50,53
2022-01-24,29.7,24.6,2.10,2.10,55
2022-01-25,28.7,22.5,1.20,1.20,53
2022-01-26,28.1,22.3,0.10,0.10,51
2022-01-27,28.0,23.5,0.80,0.80,51
2022-01-28,28.2,22.5,0.80,0.80,51
2022-01-29,27.6,24.7,0.50,0.50,51
2022-01-30,28.6,24.2,0.20,0.20,51
2022-01-31,28.9,21.8,0.00,0.00,2
2022-02-01,28.1,21.1,0.00,0.00,3
2022-02-02,27.9,19.5,0.00,0.00,3
2022-02-03,28.2,20.3,0.00,0.00,3
2022-02-04,30.5,22.0,0.00,0.00,3
2022-02-05,29.1,22.9,0.50,0.50,51
2022-02-06,28.4,24.2,0.90,0.90,51
2022-02-07,28.8,22.0,0.00,0.00,3
2022-02-08,28.5,21.4,0.00,0.00,3
2022-02-09,28.6,23.5,0.00,0.00,3
2022-02-10,29.5,22.7,0.00,0.00,2
2022-02-11,29.5,22.9,0.00,0.00,3
2022-02-12,29.2,23.0,0.00,0.00,3
2022-02-13,29.2,23.4,0.10,0.10,51
2022-02-14,28.1,23.2,2.00,2.00,51
2022-02-15,28.7,22.8,0.00,0.00,3
2022-02-16,28.7,21.3,0.00,0.00,3
2022-02-17,28.9,21.7,0.10,0.10,51
2022-02-18,29.5,24.4,0.00,0.00,3
2022-02-19,29.3,22.7,0.00,0.00,3
2022-02-20,29.7,21.6,0.00,0.00,3
2022-02-21,31.6,22.0,0.00,0.00,3
2022-02-22,30.2,23.1,0.00,0.00,3
2022-02-23,30.0,24.9,0.00,0.00,3
2022-02-24,29.9,23.0,0.10,0.10,51
2022-02-25,29.5,21.3,0.00,0.00,3
2022-02-26,30.0,22.1,0.10,0.10,51
2022-02-27,29.9,23.3,0.00,0.00,2
2022-02-28,30.3,22.5,0.00,0.00,2
2022-03-01,32.3,22.2,0.00,0.00,3
2022-03-02,30.7,20.3,0.00,0.00,3
2022-03-03,30.4,22.3,0.10,0.10,51
2022-03-04,30.5,24.1,0.30,0.30,51
2022-03-05,30.8,24.9,0.00,0.00,3
2022-03-06,28.9,25.3,0.20,0.20,51
2022-03-07,30.1,25.2,0.00,0.00,3
2022-03-08,30.9,22.2,0.00,0.00,2
2022-03-09,31.2,21.7,0.00,0.00,3
2022-03-10,30.7,21.9,0.00,0.00,3
2022-03-11,30.6,22.0,0.00,0.00,3
2022-03-12,31.5,22.3,0.00,0.00,3
2022-03-13,31.9,21.9,0.00,0.00,3
2022-03-14,32.6,22.2,0.00,0.00,3
2022-03-15,32.9,22.7,0.00,0.00,3
2022-03-16,32.6,22.8,0.00,0.00,3
2022-03-17,32.6,22.7,0.00,0.00,3
2022-03-18,32.2,23.7,0.00,0.00,3
2022-03-19,33.0,25.5,0.00,0.00,2
2022-03-20,33.7,26.1,4.80,4.80,61
2022-03-21,33.3,26.3,0.00,0.00,3
2022-03-22,33.2,27.2,0.00,0.00,3
2022-03-23,32.6,27.0,0.20,0.20,51
2022-03-24,32.0,26.5,0.80,0.80,51
2022-03-25,31.7,26.2,0.50,0.50,51
2022-03-26,32.0,26.2,0.60,0.60,51
2022-03-27,32.4,26.1,0.10,0.10,51
2022-03-28,33.3,25.9,0.00,0.00,3
2022-03-29,33.9,26.4,0.00,0.00,2
2022-03-30,34.2,27.1,0.10,0.10,51
2022-03-31,34.3,26.8,0.00,0.00,1
2022-04-01,32.3,26.8,0.70,0.70,51
2022-04-02,32.6,26.7,0.60,0.60,51
2022-04-03,32.3,25.7,0.00,0.00,3
2022-04-04,31.8,26.4,0.10,0.10,51
2022-04-05,31.9,25.7,0.20,0.20,51
2022-04-06,31.9,25.4,0.00,0.00,3
2022-04-07,32.3,25.8,0.00,0.00,1
2022-04-08,32.1,26.5,0.10,0.10,51
2022-04-09,31.4,26.4,0.50,0.50,51
2022-04-10,31.9,25.7,0.50,0.50,51
2022-04-11,30.6,26.8,1.20,1.20,53
2022-04-12,31.6,26.5,0.80,0.80,51
2022-04-13,31.4,26.4,1.10,1.10,53
2022-04-14,33.1,26.5,1.20,1.20,55
2022-04-15,33.6,27.2,0.00,0.00,3
2022-04-16,35.0,27.8,0.00,0.00,2
2022-04-17,33.3,28.0,0.50,0.50,51
2022-04-18,32.8,26.9,0.20,0.20,51
2022-04-19,33.6,27.3,0.00,0.00,3
2022-04-20,33.0,27.1,0.10,0.10,51
2022-04-21,32.8,27.6,0.10,0.10,51
2022-04-22,33.1,26.9,0.00,0.00,3
2022-04-23,33.4,26.7,0.00,0.00,3
2022-04-24,33.5,26.8,0.00,0.00,3
2022-04-25,34.4,26.3,0.00,0.00,1
2022-04-26,34.0,26.5,0.00,0.00,1
2022-04-27,33.7,26.6,0.00,0.00,2
2022-04-28,34.1,27.0,0.00,0.00,2
2022-04-29,34.0,27.4,0.00,0.00,3
2022-04-30,34.9,27.3,0.00,0.00,1
2022-05-01,35.2,28.0,0.00,0.00,3
2022-05-02,34.5,28.3,0.00,0.00,3
2022-05-03,34.3,28.6,0.00,0.00,3
2022-05-04,33.4,27.9,0.10,0.10,51
2022-05-05,33.4,27.3,0.20,0.20,51
2022-05-06,34.9,27.9,0.00,0.00,3
2022-05-07,34.7,27.3,0.00,0.00,3
2022-05-08,35.1,27.8,0.00,0.00,3
2022-05-09,35.8,27.9,0.30,0.30,51
2022-05-10,30.9,26.4,22.30,22.30,63
2022-05-11,34.1,25.4,4.00,4.00,63
2022-05-12,32.2,25.0,13.80,13.80,63
2022-05-13,33.6,24.9,6.50,6.50,53
2022-05-14,34.6,26.0,16.80,16.80,63
2022-05-15,34.0,25.7,16.30,16.30,65
2022-05-16,32.9,26.3,0.30,0.30,51
2022-05-17,32.1,26.3,4.60,4.60,63
2022-05-18,32.3,26.2,2.30,2.30,61
2022-05-19,33.9,27.4,0.90,0.90,51
2022-05-20,34.7,26.2,7.30,7.30,63
2022-05-21,35.9,27.2,0.60,0.60,53
2022-05-22,37.5,28.2,0.00,0.00,3
2022-05-23,36.5,28.3,0.00,0.00,3
2022-05-24,36.3,27.8,0.30,0.30,51
2022-05-25,35.8,27.8,0.00,0.00,3
2022-05-26,35.7,28.0,4.60,4.60,63
2022-05-27,37.0,27.0,0.40,0.40,51
2022-05-28,37.3,28.0,0.00,0.00,3
2022-05-29,37.6,28.5,0.10,0.10,51
2022-05-30,36.7,28.0,0.10,0.10,51
2022-05-31,36.4,28.3,0.00,0.00,3
2022-06-01,37.3,28.0,0.00,0.00,3
2022-06-02,37.7,28.2,0.10,0.10,51
2022-06-03,36.9,28.7,0.00,0.00,3
2022-06-04,35.6,28.8,0.00,0.00,3
2022-06-05,36.4,28.6,0.00,0.00,3
2022-06-06,35.3,24.8,2.30,2.30,61
2022-06-07,36.4,26.4,0.10,0.10,51
2022-06-08,37.5,28.5,0.50,0.50,53
2022-06-09,35.4,28.5,0.00,0.00,3
2022-06-10,36.7,28.4,0.00,0.00,3
2022-06-11,36.7,28.7,0.00,0.00,3
2022-06-12,35.2,28.8,0.00,0.00,3
2022-06-13,34.8,27.4,0.00,0.00,3
2022-06-14,35.7,26.4,5.20,5.20,63
2022-06-15,32.7,25.8,5.60,5.60,63
2022-06-16,32.5,25.4,4.50,4.50,61
2022-06-17,30.8,24.9,0.50,0.50,53
2022-06-18,31.2,26.4,5.30,5.30,63
2022-06-19,32.8,25.8,7.40,7.40,63
2022-06-20,33.2,25.6,0.90,0.90,51
2022-06-21,33.2,26.1,5.60,5.60,61
2022-06-22,33.1,26.4,1.10,1.10,55
2022-06-23,32.5,26.4,3.50,3.50,63
2022-06-24,33.5,27.7,1.60,1.60,55
2022-06-25,34.6,26.2,0.30,0.30,51
2022-06-26,35.0,27.5,0.60,0.60,51
2022-06-27,33.5,28.0,0.20,0.20,51
2022-06-28,33.2,26.9,0.40,0.40,51
2022-06-29,34.8,27.2,3.00,3.00,61
2022-06-30,35.1,27.2,0.30,0.30,51
2022-07-01,35.1,26.3,5.30,5.30,63
2022-07-02,34.9,26.3,1.10,1.10,53
2022-07-03,34.4,25.2,16.10,16.10,63
2022-07-04,34.3,27.0,6.70,6.70,63
2022-07-05,32.2,26.4,5.20,5.20,61
2022-07-06,30.8,25.7,5.10,5.10,53
2022-07-07,33.0,25.3,5.50,5.50,61
2022-07-08,33.1,26.7,0.10,0.10,51
2022-07-09,30.9,25.9,2.70,2.70,53
2022-07-10,34.9,25.7,1.20,1.20,51
2022-07-11,33.0,27.2,0.60,0.60,51
2022-07-12,35.1,26.7,0.50,0.50,51
2022-07-13,35.7,28.0,0.80,0.80,51
2022-07-14,35.9,27.9,0.00,0.00,3
2022-07-15,36.6,27.6,0.30,0.30,51
2022-07-16,36.7,27.1,0.30,0.30,51
2022-07-17,34.3,26.3,2.20,2.20,61
2022-07-18,31.8,25.8,3.30,3.30,63
2022-07-19,33.4,26.2,0.10,0.10,51
2022-07-20,32.2,25.9,10.80,10.80,65
2022-07-21,32.6,24.7,19.80,19.80,63
2022-07-22,30.8,25.1,9.70,9.70,65
2022-07-23,32.2,24.8,5.50,5.50,61
2022-07-24,31.4,25.0,2.90,2.90,61
2022-07-25,32.4,25.6,1.70,1.70,61
2022-07-26,30.9,25.1,10.30,10.30,63
2022-07-27,30.2,25.2,1.60,1.60,51
2022-07-28,31.1,25.4,0.40,0.40,51
2022-07-29,29.6,24.9,2.10,2.10,55
2022-07-30,31.8,26.3,0.40,0.40,51
2022-07-31,31.2,25.6,1.50,1.50,53
2022-08-01,32.4,25.1,7.20,7.20,63
2022-08-02,31.9,25.1,19.00,19.00,65
2022-08-03,28.2,24.5,16.90,16.90,63
2022-08-04,30.4,24.4,21.20,21.20,63
2022-08-05,30.7,25.0,0.00,0.00,3
2022-08-06,29.8,26.5,2.80,2.80,53
2022-08-07,31.8,26.4,0.40,0.40,51
2022-08-08,33.1,27.1,0.00,0.00,3
2022-08-09,34.5,27.2,0.00,0.00,3
2022-08-10,34.2,26.7,0.20,0.20,51
2022-08-11,35.7,26.2,0.00,0.00,3
2022-08-12,35.4,27.6,0.10,0.10,51
2022-08-13,35.2,27.4,0.20,0.20,51
2022-08-14,33.9,27.1,0.00,0.00,3
2022-08-15,33.3,26.5,0.30,0.30,51
2022-08-16,32.2,27.0,5.70,5.70,63
2022-08-17,32.8,25.6,10.00,10.00,63
2022-08-18,33.7,26.7,1.60,1.60,61
2022-08-19,33.5,25.2,1.30,1.30,55
2022-08-20,34.7,27.5,0.00,0.00,3
2022-08-21,33.3,25.6,1.10,1.10,53
2022-08-22,34.5,25.7,4.90,4.90,63
2022-08-23,34.0,25.9,1.90,1.90,61
2022-08-24,31.8,24.7,12.90,12.90,63
2022-08-25,33.1,25.0,2.50,2.50,55
2022-08-26,32.5,24.3,8.20,8.20,63
2022-08-27,31.5,24.5,15.00,15.00,63
2022-08-28,31.8,24.8,11.10,11.10,63
2022-08-29,31.2,25.2,2.90,2.90,53
2022-08-30,30.3,24.3,5.30,5.30,63
2022-08-31,28.8,25.3,3.40,3.40,55
2022-09-01,28.2,24.5,16.80,16.80,63
2022-09-02,30.0,24.5,2.80,2.80,53
2022-09-03,31.2,25.6,1.00,1.00,53
2022-09-04,31.4,25.8,4.50,4.50,63
2022-09-05,31.7,25.3,0.10,0.10,51
2022-09-06,31.2,25.2,6.30,6.30,63
2022-09-07,31.1,25.8,11.40,11.40,63
2022-09-08,29.1,25.0,5.50,5.50,55
2022-09-09,32.0,25.3,15.20,15.20,65
2022-09-10,31.4,25.1,2.10,2.10,61
2022-09-11,32.3,26.8,0.00,0.00,3
2022-09-12,32.7,26.0,0.00,0.00,3
2022-09-13,33.0,26.2,0.20,0.20,51
2022-09-14,32.7,26.6,2.70,2.70,63
2022-09-15,32.8,25.3,2.70,2.70,63
2022-09-16,33.5,26.3,1.20,1.20,55
2022-09-17,33.9,26.7,0.20,0.20,51
2022-09-18,33.8,27.1,0.00,0.00,3
2022-09-19,34.0,26.6,0.70,0.70,51
2022-09-20,34.8,26.8,0.00,0.00,3
2022-09-21,34.8,25.8,0.00,0.00,3
2022-09-22,35.5,27.1,0.00,0.00,3
2022-09-23,34.3,26.4,0.40,0.40,51
2022-09-24,34.3,27.0,1.10,1.10,51
2022-09-25,34.1,26.3,1.40,1.40,53
2022-09-26,33.5,26.3,3.50,3.50,55
2022-09-27,32.7,25.3,3.80,3.80,55
2022-09-28,32.1,25.0,25.60,25.60,65
2022-09-29,32.0,24.1,11.80,11.80,63
2022-09-30,30.1,25.0,1.60,1.60,53
2022-10-01,29.4,25.3,8.40,8.40,61
2022-10-02,32.1,26.5,0.00,0.00,3
2022-10-03,33.6,26.8,0.00,0.00,3
2022-10-04,33.9,26.1,0.00,0.00,3
2022-10-05,28.5,25.5,10.20,10.20,63
2022-10-06,30.7,24.1,20.00,20.00,63
2022-10-07,28.2,23.8,5.40,5.40,55
2022-10-08,29.7,25.3,51.50,51.50,65
2022-10-09,28.5,24.1,20.90,20.90,63
2022-10-10,29.0,23.9,16.10,16.10,65
2022-10-11,29.4,24.8,1.80,1.80,51
2022-10-12,30.4,25.5,6.20,6.20,63
2022-10-13,30.0,24.2,2.90,2.90,55
2022-10-14,29.3,23.9,6.60,6.60,63
2022-10-15,29.7,23.9,9.90,9.90,63
2022-10-16,29.6,24.2,6.80,6.80,63
2022-10-17,29.3,24.0,3.60,3.60,61
2022-10-18,30.8,24.0,11.80,11.80,63
2022-10-19,30.6,23.4,2.70,2.70,55
2022-10-20,30.2,23.9,6.60,6.60,61
2022-10-21,29.4,23.6,12.30,12.30,63
2022-10-22,29.9,22.9,12.20,12.20,63
2022-10-23,31.5,24.2,0.00,0.00,3
2022-10-24,31.5,21.7,0.00,0.00,3
2022-10-25,31.5,20.4,0.00,0.00,2
2022-10-26,30.3,21.8,0.00,0.00,3
2022-10-27,29.8,23.1,2.30,2.30,53
2022-10-28,28.5,23.1,5.70,5.70,61
2022-10-29,30.3,25.5,0.50,0.50,51
2022-10-30,30.3,26.0,0.10,0.10,51
2022-10-31,26.2,24.0,37.30,37.30,63
2022-11-01,25.7,23.3,80.20,80.20,65
2022-11-02,25.3,23.0,23.90,23.90,61
2022-11-03,26.9,22.6,14.60,14.60,63
2022-11-04,28.1,23.3,5.80,5.80,61
2022-11-05,29.2,24.3,2.20,2.20,53
2022-11-06,29.6,24.8,0.20,0.20,51
2022-11-07,27.9,24.0,3.60,3.60,53
2022-11-08,28.2,23.9,4.40,4.40,53
2022-11-09,29.3,24.5,1.90,1.90,53
2022-11-10,29.2,23.5,4.50,4.50,61
2022-11-11,25.7,23.8,32.40,32.40,63
2022-11-12,26.2,23.8,20.40,20.40,63
2022-11-13,26.8,23.0,16.60,16.60,65
2022-11-14,27.0,23.3,4.00,4.00,55
2022-11-15,29.0,22.6,0.50,0.50,51
2022-11-16,28.8,22.6,0.00,0.00,3
2022-11-17,28.4,21.1,0.00,0.00,3
2022-11-18,28.6,21.2,0.00,0.00,3
2022-11-19,28.9,21.3,0.00,0.00,3
2022-11-20,26.9,21.2,0.60,0.60,51
2022-11-21,24.4,19.8,48.30,48.30,65
2022-11-22,24.1,21.4,67.60,67.60,65
2022-11-23,28.2,22.6,9.40,9.40,63
2022-11-24,28.2,22.8,4.30,4.30,63
2022-11-25,28.6,22.9,1.00,1.00,51
2022-11-26,28.3,23.3,0.90,0.90,51
2022-11-27,28.7,23.0,1.60,1.60,53
2022-11-28,28.3,22.7,1.20,1.20,51
2022-11-29,28.3,21.7,0.00,0.00,3
2022-11-30,28.3,21.3,0.50,0.50,51
2022-12-01,27.9,24.1,2.00,2.00,51
2022-12-02,29.0,23.7,2.00,2.00,53
2022-12-03,28.1,23.8,4.80,4.80,53
2022-12-04,29.0,24.2,2.50,2.50,53
2022-12-05,29.0,24.8,0.20,0.20,51
2022-12-06,28.7,23.9,0.00,0.00,3
2022-12-07,27.7,23.3,0.00,0.00,3
2022-12-08,25.0,21.3,23.80,23.80,63
2022-12-09,25.2,20.4,114.00,114.00,65
2022-12-10,26.7,23.2,13.70,13.70,65
2022-12-11,26.5,23.3,7.00,7.00,61
2022-12-12,26.0,23.9,21.60,21.60,63
2022-12-13,28.5,23.4,1.10,1.10,51
