latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
12.970123,77.56364,910.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),weathercode (wmo code)
2024-06-30,28.4,20.2,1.40,1.40,53
2024-07-01,27.6,20.5,9.00,9.00,63
2024-07-02,29.4,20.1,0.10,0.10,51
2024-07-03,29.3,20.0,10.40,10.40,63
2024-07-04,26.8,20.0,3.80,3.80,61
2024-07-05,29.8,20.2,6.90,6.90,61
2024-07-06,26.6,20.0,5.90,5.90,63
2024-07-07,28.7,20.1,1.00,1.00,53
2024-07-08,27.9,20.4,5.60,5.60,61
2024-07-09,28.7,19.7,2.90,2.90,61
2024-07-10,29.3,19.4,1.50,1.50,51
2024-07-11,26.9,20.2,3.70,3.70,55
2024-07-12,29.2,19.7,17.40,17.40,63
2024-07-13,25.8,20.5,1.20,1.20,51
2024-07-14,26.5,20.6,1.50,1.50,51
2024-07-15,26.4,20.3,16.80,16.80,63
2024-07-16,24.4,20.3,16.20,16.20,61
2024-07-17,25.8,20.0,5.20,5.20,55
2024-07-18,26.0,20.5,9.30,9.30,61
2024-07-19,22.3,20.2,14.50,14.50,61
2024-07-20,25.2,19.8,2.80,2.80,53
2024-07-21,27.2,20.5,1.10,1.10,51
2024-07-22,27.7,20.5,1.40,1.40,51
2024-07-23,27.2,20.9,2.20,2.20,53
2024-07-24,27.2,20.6,1.50,1.50,51
2024-07-25,26.9,20.6,2.30,2.30,53
2024-07-26,26.8,21.0,2.20,2.20,53
2024-07-27,27.4,20.8,0.60,0.60,51
2024-07-28,27.3,20.3,0.20,0.20,51
2024-07-29,28.4,20.6,3.70,3.70,55
2024-07-30,22.8,20.3,11.70,11.70,61
2024-07-31,26.3,20.1,10.60,10.60,63
2024-08-01,27.9,20.3,3.40,3.40,53
2024-08-02,26.8,20.3,4.30,4.30,53
2024-08-03,27.4,19.5,7.60,7.60,63
2024-08-04,28.2,19.8,2.00,2.00,53
2024-08-05,27.7,19.1,1.20,1.20,55
2024-08-06,25.4,20.1,8.60,8.60,61
2024-08-07,25.0,20.3,5.20,5.20,53
2024-08-08,27.1,19.5,16.10,16.10,63
2024-08-09,28.0,19.7,12.40,12.40,63
2024-08-10,26.6,20.3,19.20,19.20,63
2024-08-11,27.9,20.2,3.00,3.00,53
2024-08-12,28.9,20.3,2.40,2.40,53
2024-08-13,28.7,20.3,12.70,12.70,63
2024-08-14,28.5,20.3,1.50,1.50,51
2024-08-15,28.8,21.7,2.00,2.00,55
2024-08-16,28.7,20.5,13.30,13.30,63
2024-08-17,28.9,19.5,3.70,3.70,55
2024-08-18,29.0,19.2,0.10,0.10,51
2024-08-19,28.0,20.7,17.40,17.40,63
2024-08-20,28.7,19.9,19.70,19.70,65
2024-08-21,27.4,20.6,1.20,1.20,51
2024-08-22,27.4,19.6,0.40,0.40,51
2024-08-23,27.4,19.1,0.10,0.10,51
2024-08-24,27.3,19.6,3.80,3.80,61
2024-08-25,27.1,19.8,0.90,0.90,51
2024-08-26,28.2,19.4,1.20,1.20,51
2024-08-27,26.7,19.8,1.70,1.70,53
2024-08-28,26.7,19.7,1.40,1.40,53
2024-08-29,27.2,19.4,9.40,9.40,63
2024-08-30,25.9,19.8,3.90,3.90,53
2024-08-31,23.8,19.7,4.60,4.60,53
2024-09-01,27.0,20.2,5.30,5.30,61
2024-09-02,27.5,20.4,4.10,4.10,55
2024-09-03,27.7,20.0,1.40,1.40,51
2024-09-04,27.8,19.8,0.50,0.50,51
2024-09-05,27.8,19.9,0.50,0.50,51
2024-09-06,27.1,19.8,1.60,1.60,51
2024-09-07,27.6,19.7,11.90,11.90,63
2024-09-08,25.7,20.2,2.60,2.60,53
2024-09-09,28.4,20.2,6.00,6.00,63
2024-09-10,28.4,19.8,1.90,1.90,51
2024-09-11,28.8,19.5,0.70,0.70,51
2024-09-12,29.1,19.5,0.70,0.70,51
2024-09-13,28.5,18.5,0.00,0.00,3
2024-09-14,28.4,18.8,0.90,0.90,51
2024-09-15,28.5,18.4,0.60,0.60,51
2024-09-16,28.4,17.6,0.70,0.70,51
2024-09-17,28.3,18.6,0.40,0.40,51
2024-09-18,28.4,17.9,0.00,0.00,3
2024-09-19,28.9,17.4,0.60,0.60,51
2024-09-20,28.9,19.6,0.10,0.10,51
2024-09-21,29.3,19.1,0.10,0.10,51
2024-09-22,29.1,19.5,1.40,1.40,55
2024-09-23,29.4,20.1,5.30,5.30,63
2024-09-24,28.6,20.6,4.40,4.40,61
2024-09-25,28.8,20.4,2.50,2.50,55
2024-09-26,28.8,19.6,0.60,0.60,51
2024-09-27,28.8,19.4,1.50,1.50,53
2024-09-28,28.5,19.7,3.00,3.00,53
2024-09-29,28.5,20.3,5.50,5.50,61
2024-09-30,30.2,20.5,0.10,0.10,51
2024-10-01,30.6,19.8,0.40,0.40,51
2024-10-02,29.9,20.4,9.80,9.80,63
2024-10-03,28.4,20.0,4.20,4.20,63
2024-10-04,28.6,19.9,7.20,7.20,63
2024-10-05,26.9,20.1,11.30,11.30,61
2024-10-06,27.4,19.6,0.50,0.50,51
2024-10-07,28.9,19.2,0.90,0.90,53
2024-10-08,27.9,20.0,10.70,10.70,63
2024-10-09,28.1,20.3,5.20,5.20,63
2024-10-10,27.6,19.9,6.50,6.50,63
2024-10-11,27.9,19.9,4.90,4.90,61
2024-10-12,28.1,20.3,7.20,7.20,63
2024-10-13,27.9,20.4,1.80,1.80,51
2024-10-14,23.4,19.3,14.40,14.40,63
2024-10-15,23.2,19.8,31.50,31.50,63
2024-10-16,22.9,19.3,13.30,13.30,63
2024-10-17,27.0,19.8,0.80,0.80,51
2024-10-18,27.6,19.6,8.40,8.40,65
2024-10-19,24.7,18.9,8.50,8.50,61
2024-10-20,26.4,19.4,21.10,21.10,63
2024-10-21,26.8,19.7,17.80,17.80,63
2024-10-22,27.6,18.4,27.30,27.30,65
2024-10-23,27.6,19.2,20.10,20.10,65
2024-10-24,26.2,19.1,1.10,1.10,51
2024-10-25,27.0,17.4,0.00,0.00,3
2024-10-26,26.7,17.1,0.00,0.00,3
2024-10-27,26.7,15.5,0.00,0.00,2
2024-10-28,27.2,16.5,0.00,0.00,3
2024-10-29,27.7,17.5,0.40,0.40,51
2024-10-30,27.3,17.8,1.10,1.10,51
2024-10-31,27.8,18.4,4.00,4.00,63
2024-11-01,26.9,19.8,8.20,8.20,63
2024-11-02,27.7,18.8,1.20,1.20,51
2024-11-03,27.7,19.5,0.70,0.70,51
2024-11-04,27.1,19.6,1.00,1.00,51
2024-11-05,27.1,17.2,0.00,0.00,3
2024-11-06,27.8,16.3,0.10,0.10,51
2024-11-07,27.4,19.1,1.30,1.30,51
2024-11-08,29.0,18.3,0.00,0.00,3
2024-11-09,27.8,18.1,0.00,0.00,3
2024-11-10,27.0,17.5,0.40,0.40,51
2024-11-11,27.8,17.3,0.00,0.00,3
2024-11-12,27.0,19.0,0.90,0.90,51
2024-11-13,27.0,19.9,9.90,9.90,63
2024-11-14,25.7,19.9,6.00,6.00,63
2024-11-15,27.0,19.9,10.00,10.00,63
2024-11-16,26.3,19.6,3.40,3.40,55
2024-11-17,27.4,19.8,0.50,0.50,51
2024-11-18,26.9,19.0,0.10,0.10,51
2024-11-19,27.3,18.6,0.00,0.00,3
2024-11-20,28.1,17.6,0.00,0.00,3
2024-11-21,27.5,17.2,0.00,0.00,3
2024-11-22,27.9,16.4,0.00,0.00,3
2024-11-23,28.7,16.7,0.00,0.00,3
2024-11-24,29.2,17.3,0.00,0.00,3
2024-11-25,27.8,17.2,0.00,0.00,3
2024-11-26,26.2,18.1,0.00,0.00,3
2024-11-27,26.4,18.9,0.00,0.00,3
2024-11-28,26.9,17.6,0.00,0.00,3
2024-11-29,25.4,18.2,0.80,0.80,51
2024-11-30,23.6,19.1,0.30,0.30,51
2024-12-01,24.5,19.9,8.00,8.00,63
2024-12-02,23.3,20.4,35.00,35.00,63
2024-12-03,26.1,20.0,4.70,4.70,63
2024-12-04,25.9,18.8,0.00,0.00,3
2024-12-05,26.2,19.9,0.80,0.80,51
2024-12-06,26.7,19.5,0.00,0.00,3
2024-12-07,27.0,19.3,0.60,0.60,51
2024-12-08,26.8,18.5,0.00,0.00,3
2024-12-09,27.5,18.4,0.10,0.10,51
2024-12-10,27.9,18.6,0.00,0.00,3
2024-12-11,26.4,18.3,0.00,0.00,3
2024-12-12,22.0,19.0,21.20,21.20,63
2024-12-13,24.4,19.7,1.30,1.30,53
2024-12-14,26.1,17.6,0.00,0.00,3
2024-12-15,24.3,15.0,0.00,0.00,3
2024-12-16,24.9,15.1,0.00,0.00,3
2024-12-17,27.1,14.5,0.00,0.00,3
2024-12-18,25.9,17.1,0.30,0.30,51
2024-12-19,28.1,19.1,0.30,0.30,51
2024-12-20,27.9,18.8,0.10,0.10,51
2024-12-21,29.1,18.0,0.00,0.00,3
2024-12-22,28.1,17.9,0.00,0.00,3
2024-12-23,27.0,18.4,0.00,0.00,3
2024-12-24,27.2,17.6,0.00,0.00,3
2024-12-25,27.9,17.3,0.00,0.00,3
2024-12-26,26.2,18.5,3.60,3.60,55
2024-12-27,25.4,18.5,1.70,1.70,51
2024-12-28,26.2,17.5,0.00,0.00,3
2024-12-29,26.9,16.9,0.00,0.00,3
2024-12-30,25.7,16.7,0.00,0.00,3
2024-12-31,27.5,17.0,0.00,0.00,3
2025-01-01,26.6,16.0,0.00,0.00,3
2025-01-02,26.4,16.2,0.00,0.00,3
2025-01-03,25.9,16.4,0.00,0.00,3
2025-01-04,25.8,14.2,0.00,0.00,3
2025-01-05,26.5,14.9,0.00,0.00,3
2025-01-06,26.2,15.8,0.00,0.00,3
2025-01-07,27.3,15.3,0.00,0.00,3
2025-01-08,27.1,16.4,0.00,0.00,3
2025-01-09,25.9,14.6,0.00,0.00,3
2025-01-10,26.9,16.0,0.00,0.00,3
2025-01-11,27.7,17.7,0.00,0.00,3
2025-01-12,28.7,17.2,0.00,0.00,3
2025-01-13,28.2,19.0,0.80,0.80,51
2025-01-14,27.5,18.6,0.10,0.10,51
2025-01-15,25.5,16.8,0.20,0.20,51
2025-01-16,26.7,16.1,0.00,0.00,3
2025-01-17,26.7,16.2,0.00,0.00,3
2025-01-18,27.3,15.8,0.00,0.00,3
2025-01-19,22.9,18.3,6.00,6.00,61
2025-01-20,27.3,17.9,0.00,0.00,3
2025-01-21,27.8,15.7,0.00,0.00,3
2025-01-22,28.6,15.4,0.00,0.00,3
2025-01-23,29.7,16.7,0.00,0.00,3
2025-01-24,27.7,16.3,0.00,0.00,3
2025-01-25,29.0,14.9,0.00,0.00,3
2025-01-26,29.1,15.1,0.00,0.00,3
2025-01-27,28.2,15.0,0.00,0.00,3
2025-01-28,28.1,15.5,0.00,0.00,3
2025-01-29,29.4,15.2,0.00,0.00,3
2025-01-30,29.3,16.1,0.00,0.00,3
2025-01-31,30.5,18.5,0.00,0.00,3
2025-02-01,30.5,19.4,0.00,0.00,3
2025-02-02,31.0,17.5,0.00,0.00,3
2025-02-03,30.3,16.8,0.00,0.00,3
2025-02-04,30.7,17.0,0.00,0.00,3
2025-02-05,30.4,18.2,0.00,0.00,3
2025-02-06,29.7,17.4,0.00,0.00,2
2025-02-07,30.1,17.3,0.00,0.00,3
2025-02-08,29.9,17.6,0.00,0.00,3
2025-02-09,29.6,18.0,0.00,0.00,3
2025-02-10,28.9,17.1,0.00,0.00,3
2025-02-11,30.7,16.6,0.00,0.00,3
2025-02-12,31.6,17.0,0.00,0.00,3
2025-02-13,31.9,17.8,0.00,0.00,3
2025-02-14,32.1,18.4,0.00,0.00,3
2025-02-15,31.3,19.2,0.00,0.00,3
2025-02-16,31.9,18.8,0.00,0.00,3
2025-02-17,31.8,18.3,0.00,0.00,1
2025-02-18,31.7,18.3,0.00,0.00,3
2025-02-19,32.9,18.9,0.00,0.00,3
2025-02-20,32.7,19.5,0.00,0.00,0
2025-02-21,32.3,18.5,0.00,0.00,0
2025-02-22,32.2,18.5,0.00,0.00,3
2025-02-23,31.9,19.8,0.00,0.00,1
2025-02-24,30.5,19.2,0.00,0.00,0
2025-02-25,30.1,17.5,0.00,0.00,3
2025-02-26,30.7,18.6,0.00,0.00,3
2025-02-27,30.9,17.9,0.00,0.00,3
2025-02-28,31.4,17.7,0.00,0.00,3
2025-03-01,31.4,18.7,0.00,0.00,3
2025-03-02,32.2,19.6,0.00,0.00,3
2025-03-03,33.1,20.2,0.00,0.00,3
2025-03-04,33.1,21.6,0.00,0.00,3
2025-03-05,33.2,21.7,0.00,0.00,3
2025-03-06,33.3,21.9,0.00,0.00,3
2025-03-07,34.0,20.3,0.00,0.00,3
2025-03-08,34.2,19.7,0.00,0.00,2
2025-03-09,33.7,20.1,0.00,0.00,3
2025-03-10,31.6,17.8,0.00,0.00,3
2025-03-11,31.2,18.2,2.50,2.50,53
2025-03-12,30.7,20.0,2.30,2.30,61
2025-03-13,34.0,18.7,0.00,0.00,3
2025-03-14,34.4,19.7,0.00,0.00,2
2025-03-15,33.7,20.4,0.00,0.00,3
2025-03-16,33.4,19.8,0.00,0.00,2
2025-03-17,35.1,21.4,0.00,0.00,3
2025-03-18,34.8,21.4,0.00,0.00,3
2025-03-19,33.8,21.6,0.00,0.00,3
2025-03-20,33.1,20.2,0.00,0.00,3
2025-03-21,34.0,20.0,0.00,0.00,3
2025-03-22,33.2,21.5,23.80,23.80,65
2025-03-23,29.7,20.2,0.10,0.10,51
2025-03-24,30.7,19.8,0.00,0.00,3
2025-03-25,31.2,20.1,0.00,0.00,3
2025-03-26,33.6,19.6,0.00,0.00,3
2025-03-27,33.9,20.6,0.00,0.00,3
2025-03-28,35.2,21.8,0.00,0.00,3
2025-03-29,34.9,22.2,0.00,0.00,2
2025-03-30,34.4,22.0,0.00,0.00,0
2025-03-31,34.4,21.5,0.00,0.00,3
2025-04-01,33.3,19.6,0.00,0.00,2
2025-04-02,32.6,20.4,0.10,0.10,51
2025-04-03,32.7,20.6,8.00,8.00,63
2025-04-04,29.1,19.9,3.00,3.00,53
2025-04-05,31.1,19.5,0.00,0.00,3
2025-04-06,32.9,20.9,0.00,0.00,3
2025-04-07,34.8,21.0,0.00,0.00,3
2025-04-08,34.4,20.3,0.00,0.00,3
2025-04-09,33.3,20.6,0.00,0.00,3
2025-04-10,33.2,20.8,0.00,0.00,3
2025-04-11,34.1,20.7,4.70,4.70,63
2025-04-12,33.5,20.6,1.50,1.50,53
2025-04-13,32.1,21.1,0.30,0.30,51
2025-04-14,33.7,21.4,0.70,0.70,51
2025-04-15,33.6,20.7,0.00,0.00,3
2025-04-16,34.0,21.7,10.80,10.80,63
2025-04-17,33.3,21.1,0.10,0.10,51
2025-04-18,33.6,21.3,1.10,1.10,51
2025-04-19,32.9,21.0,0.00,0.00,3
2025-04-20,34.4,21.1,0.10,0.10,51
2025-04-21,34.2,20.9,0.00,0.00,3
2025-04-22,34.6,21.9,0.00,0.00,3
2025-04-23,35.5,21.7,0.00,0.00,1
2025-04-24,36.2,21.1,0.00,0.00,3
2025-04-25,35.6,21.8,0.00,0.00,2
2025-04-26,34.3,22.5,0.00,0.00,3
2025-04-27,34.3,21.9,0.00,0.00,3
2025-04-28,33.4,21.9,0.00,0.00,3
2025-04-29,34.3,22.1,0.20,0.20,51
2025-04-30,34.7,22.4,1.00,1.00,51
2025-05-01,34.6,23.1,1.30,1.30,53
2025-05-02,33.7,21.8,2.90,2.90,63
2025-05-03,34.5,21.3,9.30,9.30,63
2025-05-04,33.7,21.3,0.30,0.30,51
2025-05-05,35.3,21.8,0.00,0.00,3
2025-05-06,34.0,21.0,0.00,0.00,3
2025-05-07,33.5,20.8,0.00,0.00,3
2025-05-08,32.8,21.8,0.00,0.00,3
2025-05-09,32.4,20.8,0.10,0.10,51
2025-05-10,31.6,21.5,0.70,0.70,51
2025-05-11,32.1,21.0,8.00,8.00,63
2025-05-12,31.2,20.9,1.20,1.20,53
2025-05-13,33.5,20.7,4.70,4.70,63
2025-05-14,32.4,20.8,1.60,1.60,55
2025-05-15,33.1,21.1,1.80,1.80,61
2025-05-16,30.9,21.3,3.60,3.60,61
2025-05-17,29.4,21.1,22.60,22.60,63
2025-05-18,29.1,20.5,16.50,16.50,63
2025-05-19,28.3,21.1,14.90,14.90,63
2025-05-20,27.4,20.8,15.20,15.20,65
2025-05-21,26.5,20.5,7.90,7.90,63
2025-05-22,28.6,19.3,0.10,0.10,51
2025-05-23,28.1,20.5,3.10,3.10,55
2025-05-24,25.5,20.8,5.50,5.50,61
2025-05-25,26.9,20.3,7.60,7.60,61
2025-05-26,25.5,20.1,15.20,15.20,63
2025-05-27,26.3,20.4,3.20,3.20,55
2025-05-28,26.4,20.9,3.30,3.30,55
2025-05-29,26.0,20.7,6.40,6.40,61
2025-05-30,24.2,20.5,2.20,2.20,51
2025-05-31,29.5,21.0,0.10,0.10,51
2025-06-01,29.6,19.7,0.00,0.00,3
2025-06-02,28.9,19.5,1.50,1.50,61
2025-06-03,28.8,19.9,1.80,1.80,53
2025-06-04,29.3,19.4,0.50,0.50,53
2025-06-05,30.2,19.4,0.00,0.00,3
2025-06-06,31.6,20.0,0.20,0.20,51
2025-06-07,30.9,20.2,0.30,0.30,51
2025-06-08,31.8,20.2,2.90,2.90,61
2025-06-09,28.8,20.3,11.90,11.90,63
2025-06-10,29.8,20.1,5.00,5.00,63
2025-06-11,27.8,20.4,7.00,7.00,61
2025-06-12,27.6,20.3,2.30,2.30,51
2025-06-13,26.2,20.4,3.90,3.90,61
2025-06-14,27.0,20.0,5.70,5.70,61
2025-06-15,24.3,20.5,4.00,4.00,53
2025-06-16,25.9,20.1,8.80,8.80,61
2025-06-17,26.2,20.1,6.60,6.60,61
2025-06-18,27.7,19.9,1.00,1.00,51
2025-06-19,28.7,20.0,0.00,0.00,3
2025-06-20,28.7,19.8,0.50,0.50,51
2025-06-21,28.2,19.7,0.20,0.20,51
2025-06-22,29.0,20.1,1.50,1.50,53
2025-06-23,26.9,19.9,1.10,1.10,51
2025-06-24,27.0,20.6,0.90,0.90,51
2025-06-25,27.4,20.2,8.60,8.60,63
2025-06-26,28.0,20.6,2.60,2.60,61
2025-06-27,27.9,19.5,0.60,0.60,51
2025-06-28,29.4,20.4,5.00,5.00,63
2025-06-29,29.3,20.0,0.20,0.20,51
2025-06-30,29.4,19.2,1.00,1.00,51
2025-07-01,28.5,20.1,0.10,0.10,51
2025-07-02,28.4,20.1,8.90,8.90,63
2025-07-03,25.2,19.7,5.50,5.50,55
2025-07-04,28.0,20.0,1.60,1.60,51
2025-07-05,28.3,20.4,2.80,2.80,53
2025-07-06,27.3,20.2,2.00,2.00,51
2025-07-07,28.0,20.3,0.80,0.80,51
2025-07-08,30.1,19.9,0.40,0.40,51
2025-07-09,29.0,19.7,1.50,1.50,53
2025-07-10,29.5,20.1,5.30,5.30,61
2025-07-11,28.6,19.9,5.00,5.00,61
2025-07-12,27.8,20.0,0.80,0.80,51
2025-07-13,28.2,19.7,7.60,7.60,61
2025-07-14,26.5,19.6,8.80,8.80,61
2025-07-15,27.1,20.2,2.80,2.80,61
2025-07-16,28.0,19.7,13.80,13.80,63
2025-07-17,27.6,20.1,13.90,13.90,63
2025-07-18,27.6,19.7,11.40,11.40,63
2025-07-19,26.2,19.8,21.10,21.10,65
2025-07-20,26.5,19.6,16.00,16.00,63
2025-07-21,26.6,19.5,17.50,17.50,63
2025-07-22,25.3,19.8,9.10,9.10,63
2025-07-23,25.5,19.8,7.00,7.00,61
2025-07-24,25.1,19.9,3.80,3.80,53
2025-07-25,25.7,19.8,9.20,9.20,63
2025-07-26,26.2,20.3,8.80,8.80,63
2025-07-27,25.8,19.8,1.70,1.70,53
2025-07-28,26.5,18.9,0.50,0.50,51
2025-07-29,27.2,18.8,1.10,1.10,51
2025-07-30,27.9,19.2,0.40,0.40,51
2025-07-31,27.1,19.4,1.10,1.10,51
2025-08-01,28.2,19.4,1.40,1.40,51
2025-08-02,28.5,19.5,1.20,1.20,51
2025-08-03,28.6,19.5,5.50,5.50,61
2025-08-04,28.8,19.6,2.60,2.60,53
2025-08-05,27.2,20.1,15.30,15.30,63
2025-08-06,27.9,19.7,1.40,1.40,53
2025-08-07,28.0,19.9,2.10,2.10,53
2025-08-08,27.3,20.3,6.30,6.30,61
2025-08-09,26.5,20.0,7.50,7.50,63
2025-08-10,26.5,19.9,12.90,12.90,63
2025-08-11,25.1,19.2,7.50,7.50,61
2025-08-12,25.5,19.2,5.90,5.90,61
2025-08-13,23.2,19.2,15.10,15.10,63
2025-08-14,24.7,18.9,5.10,5.10,55
2025-08-15,26.1,19.0,8.20,8.20,63
2025-08-16,26.7,19.7,5.90,5.90,55
2025-08-17,25.5,19.7,17.40,17.40,63
2025-08-18,22.7,19.3,6.90,6.90,61
2025-08-19,25.1,19.0,0.30,0.30,51
2025-08-20,27.2,19.1,1.30,1.30,53
2025-08-21,26.9,18.3,0.20,0.20,51
2025-08-22,27.0,19.2,4.60,4.60,61
2025-08-23,27.3,19.7,0.20,0.20,51
2025-08-24,28.0,18.8,0.30,0.30,51
2025-08-25,27.1,17.8,0.00,0.00,3
2025-08-26,28.4,18.5,1.60,1.60,51
2025-08-27,26.7,19.3,15.40,15.40,65
2025-08-28,25.8,19.6,8.70,8.70,61
2025-08-29,25.4,19.6,0.90,0.90,53
2025-08-30,27.8,19.6,4.00,4.00,61
2025-08-31,26.9,19.6,10.00,10.00,63
2025-09-01,26.6,19.8,4.30,4.30,63
2025-09-02,27.2,18.8,6.00,6.00,63
2025-09-03,25.5,19.6,5.50,5.50,61
2025-09-04,26.0,19.3,2.80,2.80,53
2025-09-05,26.8,19.1,1.30,1.30,51
2025-09-06,27.0,19.4,3.30,3.30,53
2025-09-07,27.7,19.6,1.80,1.80,53
2025-09-08,28.0,18.8,1.00,1.00,51
2025-09-09,28.2,19.1,1.50,1.50,51
2025-09-10,27.6,19.5,8.80,8.80,63
2025-09-11,26.3,19.3,0.40,0.40,51
2025-09-12,27.2,19.6,0.40,0.40,51
2025-09-13,28.1,18.9,1.20,1.20,51
2025-09-14,27.8,18.8,0.00,0.00,3
2025-09-15,28.4,19.1,2.00,2.00,53
2025-09-16,27.6,19.8,4.70,4.70,61
2025-09-17,25.7,19.7,10.70,10.70,63
2025-09-18,27.3,19.8,16.50,16.50,63
2025-09-19,24.3,19.3,6.80,6.80,53
2025-09-20,26.7,19.3,16.20,16.20,65
2025-09-21,27.0,18.9,3.50,3.50,61
2025-09-22,27.1,19.2,1.40,1.40,53
2025-09-23,25.3,19.8,8.40,8.40,63
2025-09-24,25.4,18.9,3.50,3.50,55
2025-09-25,27.1,18.9,8.50,8.50,63
2025-09-26,26.9,18.8,1.10,1.10,51
2025-09-27,26.6,19.4,2.80,2.80,55
2025-09-28,28.0,19.3,1.40,1.40,51
2025-09-29,28.3,19.6,0.40,0.40,51
2025-09-30,28.2,17.9,0.10,0.10,51
2025-10-01,29.2,19.4,2.40,2.40,53
2025-10-02,28.0,19.9,3.10,3.10,63
2025-10-03,29.6,19.4,10.90,10.90,65
2025-10-04,26.3,20.7,6.90,6.90,63
2025-10-05,28.6,18.3,2.10,2.10,61
2025-10-06,27.2,19.6,5.10,5.10,55
2025-10-07,28.7,18.9,0.80,0.80,51
2025-10-08,27.8,20.5,5.20,5.20,63
2025-10-09,27.5,19.1,35.40,35.40,63
2025-10-10,27.0,18.9,19.30,19.30,63
2025-10-11,27.0,19.3,9.10,9.10,63
2025-10-12,27.8,18.8,0.00,0.00,3
2025-10-13,27.8,18.9,0.00,0.00,3
2025-10-14,28.0,19.8,3.10,3.10,61
2025-10-15,26.7,20.2,4.80,4.80,61
2025-10-16,27.1,20.4,3.80,3.80,61
2025-10-17,26.3,19.6,5.10,5.10,55
2025-10-18,27.3,20.0,13.00,13.00,63
2025-10-19,27.3,19.1,22.40,22.40,63
2025-10-20,27.1,20.1,4.70,4.70,61
2025-10-21,25.4,20.0,6.00,6.00,61
2025-10-22,24.6,20.3,25.30,25.30,63
2025-10-23,25.7,19.8,1.60,1.60,51
2025-10-24,25.2,19.4,0.10,0.10,51
2025-10-25,26.6,19.6,0.00,0.00,3
2025-10-26,27.7,19.9,0.40,0.40,51
2025-10-27,23.9,19.4,2.50,2.50,51
2025-10-28,24.0,19.9,2.60,2.60,53
2025-10-29,26.8,19.4,0.10,0.10,51
2025-10-30,26.9,18.2,0.00,0.00,3
2025-10-31,27.3,18.0,0.00,0.00,2
2025-11-01,28.4,17.9,0.00,0.00,3
2025-11-02,27.8,17.7,0.00,0.00,3
2025-11-03,28.0,18.5,0.00,0.00,3
2025-11-04,27.1,18.5,0.10,0.10,51
2025-11-05,27.4,19.5,4.50,4.50,63
2025-11-06,26.5,19.1,1.90,1.90,53
2025-11-07,27.5,18.7,0.60,0.60,51
2025-11-08,27.3,18.6,0.00,0.00,3
2025-11-09,26.6,17.2,0.00,0.00,0
2025-11-10,28.8,17.2,0.00,0.00,3
2025-11-11,27.5,18.1,0.00,0.00,3
2025-11-12,27.9,19.0,0.10,0.10,51
2025-11-13,28.1,19.4,0.60,0.60,51
2025-11-14,27.9,19.1,0.00,0.00,3
2025-11-15,26.7,16.3,0.00,0.00,3
2025-11-16,26.3,17.5,0.00,0.00,3
2025-11-17,26.5,17.1,0.00,0.00,3
2025-11-18,24.6,18.2,5.80,5.80,63
2025-11-19,26.6,18.3,0.40,0.40,51
2025-11-20,27.8,18.2,0.00,0.00,3
2025-11-21,27.2,18.1,0.60,0.60,51
2025-11-22,26.9,19.6,1.50,1.50,53
2025-11-23,26.5,19.4,0.40,0.40,51
2025-11-24,26.8,19.2,0.00,0.00,3
2025-11-25,26.5,18.0,0.00,0.00,3
2025-11-26,26.6,17.0,0.00,0.00,3
2025-11-27,25.2,16.5,0.00,0.00,3
2025-11-28,24.8,15.8,0.00,0.00,3
2025-11-29,22.2,16.2,0.10,0.10,51
2025-11-30,21.4,18.3,6.30,6.30,55
2025-12-01,23.9,18.7,0.10,0.10,51
2025-12-02,24.8,18.5,0.30,0.30,51
2025-12-03,25.0,19.1,1.70,1.70,51
2025-12-04,25.9,19.3,7.50,7.50,63
2025-12-05,24.9,19.3,1.30,1.30,51
2025-12-06,25.6,17.4,0.00,0.00,3
2025-12-07,26.5,17.0,0.00,0.00,3
2025-12-08,27.1,15.9,0.00,0.00,3
2025-12-09,27.2,15.2,0.00,0.00,3
2025-12-10,27.4,17.0,0.00,0.00,3
2025-12-11,26.6,14.8,0.00,0.00,0
2025-12-12,26.7,13.9,0.00,0.00,3
2025-12-13,27.3,14.1,0.00,0.00,3
2025-12-14,26.1,14.2,0.00,0.00,3
2025-12-15,26.4,14.2,0.00,0.00,3
2025-12-16,25.1,15.4,0.10,0.10,51
2025-12-17,26.9,17.8,0.00,0.00,3
2025-12-18,27.0,15.0,0.00,0.00,3
2025-12-19,26.5,14.8,0.00,0.00,3
2025-12-20,25.3,13.8,0.00,0.00,3
2025-12-21,25.7,14.3,0.00,0.00,3
2025-12-22,24.8,14.3,0.00,0.00,3
2025-12-23,25.7,15.0,0.00,0.00,3
2025-12-24,25.3,14.5,0.00,0.00,3
2025-12-25,26.8,14.4,0.00,0.00,3
2025-12-26,26.4,17.4,0.00,0.00,3
2025-12-27,26.0,16.2,0.00,0.00,3
2025-12-28,26.6,15.0,0.00,0.00,3
2025-12-29,27.2,15.0,0.00,0.00,3
2025-12-30,28.7,16.5,0.00,0.00,3
2025-12-31,28.2,17.0,0.50,0.50,51
