latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.398945,78.457085,505.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),weathercode (wmo code)
2020-09-01,30.4,23.2,0.60,0.60,51
2020-09-02,29.8,23.6,5.20,5.20,61
2020-09-03,29.6,22.3,1.20,1.20,53
2020-09-04,30.4,22.9,0.00,0.00,3
2020-09-05,31.1,22.6,0.00,0.00,3
2020-09-06,31.0,23.1,0.70,0.70,51
2020-09-07,31.0,23.2,2.70,2.70,61
2020-09-08,31.1,23.3,1.10,1.10,51
2020-09-09,30.9,23.5,4.30,4.30,61
2020-09-10,30.6,23.1,2.50,2.50,61
2020-09-11,30.0,23.4,2.10,2.10,53
2020-09-12,29.5,22.7,1.10,1.10,51
2020-09-13,28.3,22.7,6.20,6.20,61
2020-09-14,26.4,22.3,22.30,22.30,63
2020-09-15,28.8,22.3,33.80,33.80,65
2020-09-16,28.0,22.2,11.80,11.80,63
2020-09-17,29.3,22.0,5.50,5.50,61
2020-09-18,30.0,22.7,13.70,13.70,63
2020-09-19,28.8,22.6,8.00,8.00,63
2020-09-20,29.6,22.4,14.10,14.10,63
2020-09-21,27.7,22.6,4.00,4.00,53
2020-09-22,29.0,22.9,2.00,2.00,51
2020-09-23,28.7,22.4,0.00,0.00,3
2020-09-24,28.9,22.5,0.00,0.00,3
2020-09-25,28.9,22.9,17.00,17.00,63
2020-09-26,25.4,22.2,19.80,19.80,63
2020-09-27,27.5,21.7,3.90,3.90,61
2020-09-28,29.3,20.8,2.70,2.70,55
2020-09-29,29.2,22.2,6.30,6.30,63
2020-09-30,28.9,22.3,11.00,11.00,63
2020-10-01,28.2,22.9,2.60,2.60,61
2020-10-02,30.3,22.3,0.00,0.00,3
2020-10-03,31.5,23.0,0.00,0.00,3
2020-10-04,30.5,22.8,0.00,0.00,3
2020-10-05,30.2,22.2,0.00,0.00,3
2020-10-06,31.4,21.9,0.00,0.00,3
2020-10-07,28.4,21.9,1.00,1.00,53
2020-10-08,28.8,21.2,2.50,2.50,53
2020-10-09,29.5,22.3,8.20,8.20,63
2020-10-10,29.5,22.1,5.90,5.90,61
2020-10-11,26.5,22.3,40.70,40.70,65
2020-10-12,26.4,22.3,11.70,11.70,61
2020-10-13,24.1,22.2,80.50,80.50,65
2020-10-14,27.7,22.3,13.70,13.70,61
2020-10-15,28.1,22.3,1.40,1.40,51
